date,1. open,2. high,3. low,4. close,5. volume
2020-04-27 09:31:00,176.59,176.9,175.96,176.22,1032792.0
2020-04-27 09:32:00,176.23,176.56,176.02,176.19,154066.0
2020-04-27 09:33:00,176.19,176.35,176.1,176.27,105033.0
2020-04-27 09:34:00,176.24,176.34,176.16,176.18,82433.0
2020-04-27 09:35:00,176.18,176.1801,175.86,175.91,131371.0
2020-04-27 09:36:00,175.88,176.0999,175.87,175.98,140907.0
2020-04-27 09:37:00,175.98,175.98,175.72,175.83,123119.0
2020-04-27 09:38:00,175.8,175.89,175.7304,175.84,80251.0
2020-04-27 09:39:00,175.83,175.94,175.79,175.82,93243.0
2020-04-27 09:40:00,175.7968,175.93,175.6,175.89,108108.0
2020-04-27 09:41:00,175.95,176.37,175.92,176.19,184749.0
2020-04-27 09:42:00,176.1699,176.17,175.74,176.0899,95304.0
2020-04-27 09:43:00,176.0892,176.44,176.0703,176.31,136776.0
2020-04-27 09:44:00,176.335,176.35,176.01,176.08,137329.0
2020-04-27 09:45:00,176.06,176.0899,175.81,175.9,111425.0
2020-04-27 09:46:00,175.91,176.18,175.9,176.005,84810.0
2020-04-27 09:47:00,176.005,176.08,175.78,175.86,98107.0
2020-04-27 09:48:00,175.73,176.03,175.68,175.97,111529.0
2020-04-27 09:49:00,175.88,176.0,175.78,175.92,71301.0
2020-04-27 09:50:00,175.8925,175.905,175.72,175.75,59488.0
2020-04-27 09:51:00,175.75,175.79,175.41,175.46,93440.0
2020-04-27 09:52:00,175.48,175.74,175.37,175.6268,90486.0
2020-04-27 09:53:00,175.625,175.84,175.6074,175.66,111191.0
2020-04-27 09:54:00,175.67,175.675,175.51,175.59,69135.0
2020-04-27 09:55:00,175.6,175.61,175.48,175.5,60896.0
2020-04-27 09:56:00,175.48,175.6899,175.4729,175.53,68520.0
2020-04-27 09:57:00,175.5251,175.66,175.48,175.59,55891.0
2020-04-27 09:58:00,175.6,175.86,175.5901,175.83,81602.0
2020-04-27 09:59:00,176.03,176.15,175.835,176.04,192052.0
2020-04-27 10:00:00,176.0334,176.12,175.94,176.03,139601.0
2020-04-27 10:01:00,176.035,176.11,175.94,176.095,66300.0
2020-04-27 10:02:00,176.0932,176.12,175.98,176.0358,63627.0
2020-04-27 10:03:00,176.0272,176.07,175.96,176.0302,58852.0
2020-04-27 10:04:00,176.04,176.13,175.97,176.09,82946.0
2020-04-27 10:05:00,176.09,176.18,176.08,176.17,77830.0
2020-04-27 10:06:00,176.18,176.19,175.9401,176.02,138821.0
2020-04-27 10:07:00,176.0572,176.06,175.87,175.8804,93075.0
2020-04-27 10:08:00,175.89,176.05,175.89,175.995,75191.0
2020-04-27 10:09:00,176.0,176.04,175.76,175.835,74005.0
2020-04-27 10:10:00,175.8262,175.84,175.69,175.78,67717.0
2020-04-27 10:11:00,175.8,175.8298,175.64,175.765,54950.0
2020-04-27 10:12:00,175.77,176.05,175.75,176.03,63064.0
2020-04-27 10:13:00,176.02,176.04,175.9,175.95,55700.0
2020-04-27 10:14:00,175.95,176.0,175.78,175.9,45716.0
2020-04-27 10:15:00,175.915,175.94,175.83,175.8534,45108.0
2020-04-27 10:16:00,175.86,175.92,175.75,175.8,63540.0
2020-04-27 10:17:00,175.79,175.87,175.72,175.86,41308.0
2020-04-27 10:18:00,175.86,176.0,175.84,176.0,79220.0
2020-04-27 10:19:00,175.99,176.02,175.83,175.87,79408.0
2020-04-27 10:20:00,175.8601,175.9697,175.79,175.8772,57510.0
2020-04-27 10:21:00,175.87,175.99,175.67,175.75,83993.0
2020-04-27 10:22:00,175.7395,175.76,175.6,175.6899,63104.0
2020-04-27 10:23:00,175.67,175.76,175.63,175.7218,55450.0
2020-04-27 10:24:00,175.7167,175.8968,175.66,175.8712,63916.0
2020-04-27 10:25:00,175.88,175.8997,175.5502,175.59,89887.0
2020-04-27 10:26:00,175.5899,175.6616,175.49,175.53,105853.0
2020-04-27 10:27:00,175.525,175.58,175.45,175.46,91601.0
2020-04-27 10:28:00,175.47,175.4734,175.23,175.305,179357.0
2020-04-27 10:29:00,175.3082,175.39,175.28,175.3791,81269.0
2020-04-27 10:30:00,175.3762,175.38,175.28,175.3601,55454.0
2020-04-27 10:31:00,175.36,175.48,175.31,175.33,64068.0
2020-04-27 10:32:00,175.35,175.44,175.3,175.31,77673.0
2020-04-27 10:33:00,175.31,175.39,175.2,175.295,100410.0
2020-04-27 10:34:00,175.31,175.42,175.25,175.415,40191.0
2020-04-27 10:35:00,175.4293,175.45,175.22,175.26,50842.0
2020-04-27 10:36:00,175.28,175.28,175.01,175.24,106106.0
2020-04-27 10:37:00,175.23,175.34,175.15,175.1901,53618.0
2020-04-27 10:38:00,175.19,175.2,175.11,175.13,38595.0
2020-04-27 10:39:00,175.125,175.24,175.12,175.13,53067.0
2020-04-27 10:40:00,175.14,175.26,175.075,175.22,85062.0
2020-04-27 10:41:00,175.21,175.29,175.175,175.28,43376.0
2020-04-27 10:42:00,175.27,175.27,175.16,175.17,47400.0
2020-04-27 10:43:00,175.16,175.215,175.05,175.18,57474.0
2020-04-27 10:44:00,175.16,175.21,175.1,175.1906,48639.0
2020-04-27 10:45:00,175.2,175.25,175.12,175.16,57945.0
2020-04-27 10:46:00,175.1799,175.18,174.905,174.91,201669.0
2020-04-27 10:47:00,174.93,174.93,174.73,174.8,106860.0
2020-04-27 10:48:00,174.83,175.02,174.82,175.0143,57329.0
2020-04-27 10:49:00,175.02,175.04,174.84,174.87,88285.0
2020-04-27 10:50:00,174.88,175.059,174.88,175.04,82331.0
2020-04-27 10:51:00,175.055,175.1365,174.75,174.7571,82294.0
2020-04-27 10:52:00,174.75,174.88,174.7424,174.86,50204.0
2020-04-27 10:53:00,174.86,175.03,174.85,174.9699,62625.0
2020-04-27 10:54:00,174.9632,174.97,174.79,174.82,42087.0
2020-04-27 10:55:00,174.84,174.84,174.62,174.7259,72822.0
2020-04-27 10:56:00,174.73,174.815,174.66,174.7674,46840.0
