date,MACD_Signal,MACD,MACD_Hist
2020-04-27 12:48:00,0.1938,0.0918,-0.102
2020-04-27 12:47:00,0.2193,0.1562,-0.0631
2020-04-27 12:46:00,0.2351,0.2637,0.0286
2020-04-27 12:45:00,0.2279,0.3043,0.0763
2020-04-27 12:44:00,0.2088,0.3122,0.1034
2020-04-27 12:42:00,0.183,0.3247,0.1417
2020-04-27 12:41:00,0.1476,0.3289,0.1813
2020-04-27 12:40:00,0.1022,0.3705,0.2683
2020-04-27 12:39:00,0.0352,0.3466,0.3114
2020-04-27 12:38:00,-0.0427,0.2464,0.2891
2020-04-27 12:37:00,-0.1149,0.1438,0.2588
2020-04-27 12:36:00,-0.1796,0.0598,0.2394
2020-04-27 12:35:00,-0.2395,-0.0057,0.2338
2020-04-27 12:34:00,-0.2979,-0.0922,0.2058
2020-04-27 12:33:00,-0.3494,-0.1523,0.1971
2020-04-27 12:32:00,-0.3987,-0.2321,0.1665
2020-04-27 12:31:00,-0.4403,-0.3147,0.1256
2020-04-27 12:30:00,-0.4717,-0.3519,0.1198
2020-04-27 12:29:00,-0.5017,-0.3667,0.135
2020-04-27 12:28:00,-0.5354,-0.3263,0.2091
2020-04-27 12:27:00,-0.5877,-0.294,0.2937
2020-04-27 12:26:00,-0.6611,-0.3233,0.3378
2020-04-27 12:25:00,-0.7455,-0.356,0.3896
2020-04-27 12:24:00,-0.8429,-0.4495,0.3934
2020-04-27 12:23:00,-0.9413,-0.4779,0.4634
2020-04-27 12:22:00,-1.0571,-0.5265,0.5307
2020-04-27 12:21:00,-1.1898,-0.6568,0.533
2020-04-27 12:20:00,-1.3231,-0.785,0.5381
2020-04-27 12:19:00,-1.4576,-0.9519,0.5057
2020-04-27 12:18:00,-1.584,-1.114,0.47
2020-04-27 12:17:00,-1.7015,-1.3123,0.3892
2020-04-27 12:16:00,-1.7988,-1.4883,0.3105
2020-04-27 12:15:00,-1.8764,-1.7086,0.1679
2020-04-27 12:14:00,-1.9184,-1.862,0.0564
2020-04-27 12:13:00,-1.9325,-1.9025,0.03
2020-04-27 12:12:00,-1.94,-2.007,-0.067
2020-04-27 12:11:00,-1.9232,-2.0297,-0.1064
2020-04-27 12:10:00,-1.8966,-2.1441,-0.2475
2020-04-27 12:09:00,-1.8347,-2.144,-0.3093
2020-04-27 12:08:00,-1.7574,-2.1279,-0.3705
2020-04-27 12:07:00,-1.6648,-2.1591,-0.4943
2020-04-27 12:06:00,-1.5413,-2.0899,-0.5486
2020-04-27 12:05:00,-1.4041,-1.9254,-0.5213
2020-04-27 12:04:00,-1.2738,-1.7434,-0.4696
2020-04-27 12:03:00,-1.1564,-1.5346,-0.3782
2020-04-27 12:02:00,-1.0618,-1.4224,-0.3605
2020-04-27 12:01:00,-0.9717,-1.257,-0.2853
2020-04-27 12:00:00,-0.9004,-1.2038,-0.3034
2020-04-27 11:59:00,-0.8245,-1.2049,-0.3804
2020-04-27 11:58:00,-0.7294,-1.0839,-0.3545
2020-04-27 11:57:00,-0.6408,-1.0258,-0.385
2020-04-27 11:56:00,-0.5445,-0.9366,-0.392
2020-04-27 11:55:00,-0.4465,-0.7939,-0.3473
2020-04-27 11:54:00,-0.3597,-0.6684,-0.3087
2020-04-27 11:53:00,-0.2825,-0.5231,-0.2406
2020-04-27 11:52:00,-0.2224,-0.3717,-0.1493
2020-04-27 11:51:00,-0.1851,-0.3012,-0.1162
2020-04-27 11:50:00,-0.156,-0.2772,-0.1212
2020-04-27 11:49:00,-0.1257,-0.2426,-0.1169
2020-04-27 11:48:00,-0.0965,-0.168,-0.0715
2020-04-27 11:47:00,-0.0786,-0.148,-0.0694
2020-04-27 11:46:00,-0.0613,-0.1581,-0.0969
2020-04-27 11:45:00,-0.037,-0.1279,-0.0909
2020-04-27 11:44:00,-0.0143,-0.114,-0.0997
2020-04-27 11:43:00,0.0106,-0.0998,-0.1104
2020-04-27 11:42:00,0.0382,-0.0332,-0.0714
2020-04-27 11:41:00,0.0561,-0.0099,-0.066
2020-04-27 11:40:00,0.0726,0.0388,-0.0337
2020-04-27 11:39:00,0.081,0.0976,0.0167
2020-04-27 11:38:00,0.0768,0.0484,-0.0285
2020-04-27 11:37:00,0.0839,0.0214,-0.0625
2020-04-27 11:36:00,0.0996,0.0651,-0.0345
2020-04-27 11:35:00,0.1082,0.154,0.0458
2020-04-27 11:34:00,0.0967,0.1629,0.0662
2020-04-27 11:33:00,0.0802,0.1251,0.0449
2020-04-27 11:32:00,0.069,0.2023,0.1334
2020-04-27 11:31:00,0.0356,0.2292,0.1936
2020-04-27 11:30:00,-0.0128,0.2138,0.2266
2020-04-27 11:29:00,-0.0694,0.1926,0.262
2020-04-27 11:28:00,-0.1349,0.1327,0.2676
2020-04-27 11:27:00,-0.2018,0.0731,0.2749
2020-04-27 11:26:00,-0.2706,-0.0381,0.2325
2020-04-27 11:25:00,-0.3287,-0.1668,0.1619
2020-04-27 11:24:00,-0.3692,-0.1376,0.2315
2020-04-27 11:23:00,-0.427,-0.1636,0.2634
2020-04-27 11:22:00,-0.4929,-0.2014,0.2915
2020-04-27 11:21:00,-0.5658,-0.3019,0.2639
2020-04-27 11:20:00,-0.6317,-0.3747,0.257
2020-04-27 11:19:00,-0.696,-0.4992,0.1968
2020-04-27 11:18:00,-0.7452,-0.6093,0.1358
2020-04-27 11:17:00,-0.7791,-0.689,0.0901
2020-04-27 11:16:00,-0.8016,-0.7426,0.059
2020-04-27 11:15:00,-0.8164,-0.8552,-0.0388
2020-04-27 11:14:00,-0.8067,-0.8887,-0.082
2020-04-27 11:13:00,-0.7862,-0.8998,-0.1136
2020-04-27 11:12:00,-0.7578,-0.9003,-0.1425
2020-04-27 11:11:00,-0.7221,-0.8145,-0.0924
2020-04-27 11:10:00,-0.699,-0.8204,-0.1214
2020-04-27 11:09:00,-0.6687,-0.814,-0.1453
2020-04-27 11:08:00,-0.6324,-0.8164,-0.1841
2020-04-27 11:07:00,-0.5863,-0.8437,-0.2574
2020-04-27 11:06:00,-0.522,-0.8149,-0.2929
2020-04-27 11:05:00,-0.4488,-0.7698,-0.321
2020-04-27 11:04:00,-0.3685,-0.755,-0.3865
2020-04-27 11:03:00,-0.2719,-0.7918,-0.5199
2020-04-27 11:02:00,-0.1419,-0.75,-0.608
2020-04-27 11:01:00,0.0101,-0.5583,-0.5684
2020-04-27 11:00:00,0.1522,-0.3422,-0.4945
2020-04-27 10:59:00,0.2758,-0.0948,-0.3707
2020-04-27 10:58:00,0.3685,0.0989,-0.2696
2020-04-27 10:57:00,0.4359,0.2123,-0.2236
2020-04-27 10:56:00,0.4918,0.3011,-0.1907
2020-04-27 10:55:00,0.5395,0.3489,-0.1905
2020-04-27 10:54:00,0.5871,0.4426,-0.1445
2020-04-27 10:53:00,0.6232,0.4824,-0.1408
2020-04-27 10:52:00,0.6584,0.4539,-0.2046
2020-04-27 10:51:00,0.7096,0.5039,-0.2057
2020-04-27 10:50:00,0.761,0.5377,-0.2233
2020-04-27 10:49:00,0.8168,0.5963,-0.2205
2020-04-27 10:48:00,0.872,0.6931,-0.1789
2020-04-27 10:47:00,0.9167,0.8997,-0.017
2020-04-27 10:46:00,0.9209,1.1121,0.1912
2020-04-27 10:45:00,0.8731,1.2581,0.385
2020-04-27 10:44:00,0.7769,1.1461,0.3693
2020-04-27 10:43:00,0.6846,1.0151,0.3305
2020-04-27 10:42:00,0.6019,0.8413,0.2394
2020-04-27 10:41:00,0.5421,0.6041,0.0621
2020-04-27 10:40:00,0.5266,0.5563,0.0297
2020-04-27 10:39:00,0.5191,0.4423,-0.0768
2020-04-27 10:38:00,0.5383,0.4368,-0.1015
2020-04-27 10:37:00,0.5637,0.4318,-0.1319
2020-04-27 10:36:00,0.5967,0.3651,-0.2315
2020-04-27 10:35:00,0.6546,0.3287,-0.3258
2020-04-27 10:34:00,0.736,0.5005,-0.2355
2020-04-27 10:33:00,0.7949,0.5342,-0.2607
2020-04-27 10:32:00,0.8601,0.6296,-0.2304
2020-04-27 10:31:00,0.9177,0.7361,-0.1816
2020-04-27 10:30:00,0.9631,0.8083,-0.1548
2020-04-27 10:29:00,1.0018,0.9106,-0.0911
2020-04-27 10:28:00,1.0246,1.0158,-0.0088
2020-04-27 10:27:00,1.0267,1.1169,0.0901
2020-04-27 10:26:00,1.0042,1.1599,0.1557
2020-04-27 10:25:00,0.9653,1.195,0.2297
2020-04-27 10:24:00,0.9079,1.1582,0.2503
2020-04-27 10:23:00,0.8453,1.1554,0.3101
2020-04-27 10:22:00,0.7678,1.2369,0.4692
2020-04-27 10:21:00,0.6505,1.3372,0.6868
2020-04-27 10:20:00,0.4788,1.3339,0.8551
2020-04-27 10:19:00,0.265,1.1019,0.8369
2020-04-27 10:18:00,0.0558,0.9054,0.8496
2020-04-27 10:17:00,-0.1567,0.5731,0.7298
2020-04-27 10:16:00,-0.3391,0.3382,0.6773
2020-04-27 10:15:00,-0.5084,0.0293,0.5378
2020-04-27 10:14:00,-0.6429,-0.295,0.3479
2020-04-27 10:13:00,-0.7298,-0.5234,0.2064
2020-04-27 10:12:00,-0.7814,-0.6495,0.1319
2020-04-27 10:11:00,-0.8144,-0.74,0.0744
2020-04-27 10:10:00,-0.833,-0.8067,0.0263
2020-04-27 10:09:00,-0.8396,-0.8193,0.0203
2020-04-27 10:08:00,-0.8446,-0.7217,0.123
2020-04-27 10:07:00,-0.8754,-0.5476,0.3278
2020-04-27 10:06:00,-0.9573,-0.4521,0.5052
2020-04-27 10:05:00,-1.0836,-0.514,0.5696
2020-04-27 10:04:00,-1.226,-0.6732,0.5529
