date,MACD_Signal,MACD,MACD_Hist
2020-04-27 14:28:00,0.8493,0.8409,-0.0084
2020-04-27 14:27:00,0.8514,0.8473,-0.0041
2020-04-27 14:26:00,0.8524,0.8921,0.0397
2020-04-27 14:25:00,0.8425,0.9077,0.0652
2020-04-27 14:24:00,0.8262,0.8879,0.0617
2020-04-27 14:23:00,0.8108,1.0174,0.2066
2020-04-27 14:22:00,0.7591,1.155,0.3959
2020-04-27 14:21:00,0.6601,1.3291,0.6689
2020-04-27 14:20:00,0.4929,1.4477,0.9548
2020-04-27 14:19:00,0.2542,1.479,1.2249
2020-04-27 14:18:00,-0.052,1.3448,1.3968
2020-04-27 14:17:00,-0.4012,1.1854,1.5866
2020-04-27 14:16:00,-0.7979,0.7987,1.5966
2020-04-27 14:15:00,-1.1971,0.5509,1.7479
2020-04-27 14:14:00,-1.634,0.179,1.813
2020-04-27 14:13:00,-2.0873,-0.2413,1.846
2020-04-27 14:12:00,-2.5488,-0.5752,1.9736
2020-04-27 14:11:00,-3.0422,-1.1849,1.8573
2020-04-27 14:10:00,-3.5065,-2.1586,1.348
2020-04-27 14:09:00,-3.8435,-3.0238,0.8197
2020-04-27 14:08:00,-4.0484,-3.7644,0.284
2020-04-27 14:07:00,-4.1194,-4.1327,-0.0133
2020-04-27 14:06:00,-4.1161,-4.1893,-0.0732
2020-04-27 14:05:00,-4.0978,-4.2281,-0.1303
2020-04-27 14:04:00,-4.0653,-4.1281,-0.0628
2020-04-27 14:03:00,-4.0496,-4.1481,-0.0985
2020-04-27 14:02:00,-4.0249,-4.1408,-0.1159
2020-04-27 14:01:00,-3.996,-4.0733,-0.0773
2020-04-27 14:00:00,-3.9766,-3.9884,-0.0118
2020-04-27 13:59:00,-3.9737,-3.6673,0.3064
2020-04-27 13:58:00,-4.0503,-3.5432,0.5071
2020-04-27 13:57:00,-4.177,-3.6097,0.5674
2020-04-27 13:56:00,-4.3189,-3.8614,0.4575
2020-04-27 13:55:00,-4.4333,-4.1815,0.2517
2020-04-27 13:54:00,-4.4962,-4.3662,0.13
2020-04-27 13:53:00,-4.5287,-4.4724,0.0563
2020-04-27 13:52:00,-4.5428,-4.6071,-0.0643
2020-04-27 13:51:00,-4.5267,-4.6803,-0.1536
2020-04-27 13:50:00,-4.4883,-4.7231,-0.2349
2020-04-27 13:49:00,-4.4296,-4.731,-0.3014
2020-04-27 13:48:00,-4.3542,-4.8416,-0.4874
2020-04-27 13:47:00,-4.2324,-4.9567,-0.7243
2020-04-27 13:46:00,-4.0513,-4.9685,-0.9172
2020-04-27 13:45:00,-3.822,-4.8288,-1.0068
2020-04-27 13:44:00,-3.5703,-4.6008,-1.0305
2020-04-27 13:43:00,-3.3127,-4.0309,-0.7182
2020-04-27 13:42:00,-3.1331,-3.4281,-0.2949
2020-04-27 13:41:00,-3.0594,-3.1281,-0.0687
2020-04-27 13:40:00,-3.0422,-3.1013,-0.0591
2020-04-27 13:39:00,-3.0275,-3.0312,-0.0038
2020-04-27 13:38:00,-3.0265,-3.1716,-0.145
2020-04-27 13:37:00,-2.9903,-3.2104,-0.2201
2020-04-27 13:36:00,-2.9352,-3.232,-0.2968
2020-04-27 13:35:00,-2.861,-2.9307,-0.0696
2020-04-27 13:34:00,-2.8436,-3.0329,-0.1893
2020-04-27 13:33:00,-2.7963,-2.9869,-0.1906
2020-04-27 13:32:00,-2.7486,-2.7757,-0.0271
2020-04-27 13:31:00,-2.7418,-2.6817,0.0602
2020-04-27 13:30:00,-2.7569,-2.6815,0.0754
2020-04-27 13:29:00,-2.7758,-2.866,-0.0902
2020-04-27 13:28:00,-2.7532,-2.9053,-0.1521
2020-04-27 13:27:00,-2.7152,-2.9365,-0.2213
2020-04-27 13:26:00,-2.6598,-2.9413,-0.2814
2020-04-27 13:25:00,-2.5895,-2.8395,-0.25
2020-04-27 13:24:00,-2.527,-2.5639,-0.0369
2020-04-27 13:23:00,-2.5178,-2.5816,-0.0638
2020-04-27 13:22:00,-2.5018,-2.6771,-0.1753
2020-04-27 13:21:00,-2.458,-2.8019,-0.3439
2020-04-27 13:20:00,-2.372,-2.7137,-0.3416
2020-04-27 13:19:00,-2.2866,-2.6002,-0.3135
2020-04-27 13:18:00,-2.2082,-2.5479,-0.3397
2020-04-27 13:17:00,-2.1233,-2.6254,-0.5021
2020-04-27 13:16:00,-1.9978,-2.5462,-0.5485
2020-04-27 13:15:00,-1.8607,-2.4378,-0.5771
2020-04-27 13:14:00,-1.7164,-2.2326,-0.5162
2020-04-27 13:13:00,-1.5873,-2.1389,-0.5515
2020-04-27 13:12:00,-1.4494,-1.9392,-0.4898
2020-04-27 13:11:00,-1.327,-1.6562,-0.3292
2020-04-27 13:10:00,-1.2447,-1.4643,-0.2196
2020-04-27 13:09:00,-1.1898,-1.4359,-0.2461
2020-04-27 13:08:00,-1.1283,-1.5289,-0.4006
2020-04-27 13:07:00,-1.0281,-1.6501,-0.622
2020-04-27 13:06:00,-0.8726,-1.5311,-0.6584
2020-04-27 13:05:00,-0.708,-1.4088,-0.7007
2020-04-27 13:04:00,-0.5328,-1.2464,-0.7136
2020-04-27 13:03:00,-0.3544,-0.8347,-0.4803
2020-04-27 13:02:00,-0.2344,-0.5683,-0.3339
2020-04-27 13:01:00,-0.1509,-0.2708,-0.1199
2020-04-27 13:00:00,-0.1209,-0.1415,-0.0206
2020-04-27 12:59:00,-0.1158,-0.0746,0.0411
2020-04-27 12:58:00,-0.1261,-0.0977,0.0284
2020-04-27 12:57:00,-0.1332,-0.198,-0.0648
2020-04-27 12:56:00,-0.117,-0.396,-0.279
2020-04-27 12:55:00,-0.0472,-0.518,-0.4707
2020-04-27 12:54:00,0.0705,-0.3873,-0.4578
2020-04-27 12:53:00,0.1849,-0.2894,-0.4743
2020-04-27 12:52:00,0.3035,-0.215,-0.5185
2020-04-27 12:51:00,0.4331,-0.1597,-0.5928
2020-04-27 12:50:00,0.5813,0.015,-0.5663
2020-04-27 12:49:00,0.7229,0.1655,-0.5574
2020-04-27 12:48:00,0.8622,0.3302,-0.532
2020-04-27 12:47:00,0.9952,0.5875,-0.4077
2020-04-27 12:46:00,1.0971,0.7579,-0.3392
2020-04-27 12:45:00,1.1819,0.8611,-0.3208
2020-04-27 12:44:00,1.2621,0.9923,-0.2698
2020-04-27 12:43:00,1.3296,1.1147,-0.2148
2020-04-27 12:42:00,1.3833,1.3353,-0.0479
2020-04-27 12:41:00,1.3953,1.486,0.0908
2020-04-27 12:40:00,1.3726,1.6976,0.325
2020-04-27 12:39:00,1.2913,1.8385,0.5472
2020-04-27 12:38:00,1.1545,1.8632,0.7087
2020-04-27 12:37:00,0.9773,1.7138,0.7365
2020-04-27 12:36:00,0.7932,1.597,0.8038
2020-04-27 12:35:00,0.5922,1.3851,0.7928
2020-04-27 12:34:00,0.394,1.1615,0.7675
2020-04-27 12:33:00,0.2022,0.9336,0.7315
2020-04-27 12:32:00,0.0193,0.5766,0.5573
2020-04-27 12:31:00,-0.12,0.3177,0.4378
2020-04-27 12:30:00,-0.2295,0.1564,0.3859
2020-04-27 12:29:00,-0.3259,0.0232,0.3491
2020-04-27 12:28:00,-0.4132,0.0329,0.4461
2020-04-27 12:27:00,-0.5247,0.0662,0.5909
2020-04-27 12:26:00,-0.6725,-0.0605,0.6119
2020-04-27 12:25:00,-0.8254,-0.1651,0.6603
2020-04-27 12:24:00,-0.9905,-0.3207,0.6698
2020-04-27 12:23:00,-1.158,-0.3787,0.7793
2020-04-27 12:22:00,-1.3528,-0.4355,0.9173
2020-04-27 12:21:00,-1.5821,-0.6533,0.9288
2020-04-27 12:20:00,-1.8143,-0.8455,0.9688
2020-04-27 12:19:00,-2.0565,-1.1355,0.921
2020-04-27 12:18:00,-2.2868,-1.4332,0.8536
2020-04-27 12:17:00,-2.5002,-1.8177,0.6825
2020-04-27 12:16:00,-2.6708,-2.1497,0.5211
2020-04-27 12:15:00,-2.801,-2.4281,0.3729
2020-04-27 12:14:00,-2.8943,-2.5915,0.3028
2020-04-27 12:13:00,-2.97,-2.5626,0.4073
2020-04-27 12:12:00,-3.0718,-2.6107,0.4611
2020-04-27 12:11:00,-3.1871,-2.6993,0.4878
2020-04-27 12:10:00,-3.309,-2.8865,0.4225
2020-04-27 12:09:00,-3.4147,-3.1259,0.2888
2020-04-27 12:08:00,-3.4869,-3.4256,0.0613
2020-04-27 12:07:00,-3.5022,-3.6495,-0.1473
2020-04-27 12:06:00,-3.4654,-3.7823,-0.3169
2020-04-27 12:05:00,-3.3861,-3.819,-0.4328
2020-04-27 12:04:00,-3.2779,-3.5434,-0.2655
2020-04-27 12:03:00,-3.2116,-3.3483,-0.1368
2020-04-27 12:02:00,-3.1774,-3.2642,-0.0869
2020-04-27 12:01:00,-3.1556,-3.054,0.1017
2020-04-27 12:00:00,-3.1811,-2.9746,0.2064
2020-04-27 11:59:00,-3.2327,-3.2267,0.006
2020-04-27 11:58:00,-3.2342,-3.4321,-0.198
2020-04-27 11:57:00,-3.1847,-3.609,-0.4244
2020-04-27 11:56:00,-3.0786,-3.7551,-0.6765
2020-04-27 11:55:00,-2.9094,-3.9404,-1.0309
2020-04-27 11:54:00,-2.6517,-3.9048,-1.2531
2020-04-27 11:53:00,-2.3384,-3.598,-1.2596
2020-04-27 11:52:00,-2.0235,-3.1224,-1.0989
2020-04-27 11:51:00,-1.7488,-2.5269,-0.7781
2020-04-27 11:50:00,-1.5543,-2.2636,-0.7093
2020-04-27 11:49:00,-1.377,-1.9644,-0.5874
2020-04-27 11:48:00,-1.2301,-1.7779,-0.5477
2020-04-27 11:47:00,-1.0932,-1.599,-0.5058
2020-04-27 11:46:00,-0.9667,-1.2954,-0.3287
2020-04-27 11:45:00,-0.8846,-1.241,-0.3564
2020-04-27 11:44:00,-0.7955,-1.2288,-0.4333
2020-04-27 11:43:00,-0.6871,-1.1755,-0.4883
2020-04-27 11:42:00,-0.565,-1.1417,-0.5767
2020-04-27 11:41:00,-0.4209,-1.1318,-0.7109
2020-04-27 11:40:00,-0.2431,-0.9857,-0.7426
2020-04-27 11:39:00,-0.0575,-0.7539,-0.6964
2020-04-27 11:38:00,0.1166,-0.5478,-0.6644
2020-04-27 11:37:00,0.2827,-0.3538,-0.6365
2020-04-27 11:36:00,0.4418,-0.1585,-0.6003
2020-04-27 11:35:00,0.5919,0.0606,-0.5313
2020-04-27 11:34:00,0.7247,0.0919,-0.6328
2020-04-27 11:33:00,0.8829,0.3148,-0.5681
2020-04-27 11:32:00,1.0249,0.6752,-0.3498
2020-04-27 11:31:00,1.1123,0.9094,-0.2029
2020-04-27 11:30:00,1.1631,1.1117,-0.0513
2020-04-27 11:29:00,1.1759,1.2459,0.0699
2020-04-27 11:28:00,1.1584,1.2851,0.1267
2020-04-27 11:27:00,1.1268,1.3539,0.2272
2020-04-27 11:26:00,1.07,1.5473,0.4774
2020-04-27 11:25:00,0.9506,1.622,0.6714
2020-04-27 11:24:00,0.7828,1.5171,0.7343
2020-04-27 11:23:00,0.5992,1.4024,0.8032
2020-04-27 11:22:00,0.3984,1.2426,0.8442
2020-04-27 11:21:00,0.1874,1.0207,0.8333
2020-04-27 11:20:00,-0.021,0.7073,0.7283
2020-04-27 11:19:00,-0.203,0.372,0.575
2020-04-27 11:18:00,-0.3468,0.0728,0.4196
2020-04-27 11:17:00,-0.4517,-0.0775,0.3742
2020-04-27 11:16:00,-0.5452,-0.2875,0.2578
2020-04-27 11:15:00,-0.6097,-0.425,0.1846
2020-04-27 11:14:00,-0.6558,-0.4244,0.2314
2020-04-27 11:13:00,-0.7137,-0.4557,0.258
2020-04-27 11:12:00,-0.7782,-0.4649,0.3132
2020-04-27 11:11:00,-0.8565,-0.4365,0.42
2020-04-27 11:10:00,-0.9615,-0.5118,0.4497
2020-04-27 11:09:00,-1.0739,-0.5762,0.4978
2020-04-27 11:08:00,-1.1984,-0.685,0.5133
2020-04-27 11:07:00,-1.3267,-0.8553,0.4714
2020-04-27 11:06:00,-1.4446,-0.9929,0.4517
2020-04-27 11:05:00,-1.5575,-1.0857,0.4718
2020-04-27 11:04:00,-1.6754,-1.313,0.3624
2020-04-27 11:03:00,-1.766,-1.6133,0.1527
2020-04-27 11:02:00,-1.8042,-1.8306,-0.0264
2020-04-27 11:01:00,-1.7976,-1.7209,0.0767
2020-04-27 11:00:00,-1.8168,-1.7534,0.0634
2020-04-27 10:59:00,-1.8327,-1.6553,0.1774
2020-04-27 10:58:00,-1.877,-1.6841,0.1929
2020-04-27 10:57:00,-1.9252,-1.4155,0.5097
2020-04-27 10:56:00,-2.0527,-1.461,0.5916
2020-04-27 10:55:00,-2.2006,-1.5853,0.6153
2020-04-27 10:54:00,-2.3544,-1.8424,0.5119
2020-04-27 10:53:00,-2.4824,-2.0116,0.4707
2020-04-27 10:52:00,-2.6,-2.3367,0.2633
2020-04-27 10:51:00,-2.6659,-2.514,0.1519
2020-04-27 10:50:00,-2.7038,-2.5606,0.1432
2020-04-27 10:49:00,-2.7397,-2.5925,0.1471
2020-04-27 10:48:00,-2.7764,-2.5264,0.2501
2020-04-27 10:47:00,-2.839,-2.756,0.0829
2020-04-27 10:46:00,-2.8597,-2.6477,0.212
2020-04-27 10:45:00,-2.9127,-2.4794,0.4333
2020-04-27 10:44:00,-3.021,-2.5214,0.4996
2020-04-27 10:43:00,-3.1459,-2.7169,0.429
2020-04-27 10:42:00,-3.2532,-2.905,0.3482
2020-04-27 10:41:00,-3.3402,-3.1119,0.2283
2020-04-27 10:40:00,-3.3973,-3.3394,0.0579
2020-04-27 10:39:00,-3.4118,-3.4906,-0.0788
2020-04-27 10:38:00,-3.3921,-3.6837,-0.2917
2020-04-27 10:37:00,-3.3191,-3.8478,-0.5287
2020-04-27 10:36:00,-3.187,-3.8072,-0.6202
2020-04-27 10:35:00,-3.0319,-3.6414,-0.6095
2020-04-27 10:34:00,-2.8795,-3.2327,-0.3532
2020-04-27 10:33:00,-2.7912,-3.2037,-0.4125
2020-04-27 10:32:00,-2.6881,-3.0692,-0.381
2020-04-27 10:31:00,-2.5929,-3.0748,-0.4819
2020-04-27 10:30:00,-2.4724,-3.0321,-0.5597
2020-04-27 10:29:00,-2.3325,-3.0396,-0.7071
2020-04-27 10:28:00,-2.1557,-2.8614,-0.7057
2020-04-27 10:27:00,-1.9793,-2.6008,-0.6215
2020-04-27 10:26:00,-1.8239,-2.3877,-0.5638
2020-04-27 10:25:00,-1.6829,-2.2958,-0.6128
2020-04-27 10:24:00,-1.5297,-2.2163,-0.6866
2020-04-27 10:23:00,-1.3581,-2.2192,-0.8611
2020-04-27 10:22:00,-1.1428,-2.0734,-0.9306
2020-04-27 10:21:00,-0.9102,-1.8192,-0.9091
2020-04-27 10:20:00,-0.6829,-1.5369,-0.854
2020-04-27 10:19:00,-0.4694,-1.0363,-0.5669
2020-04-27 10:18:00,-0.3277,-0.9902,-0.6625
2020-04-27 10:17:00,-0.1621,-0.823,-0.6609
2020-04-27 10:16:00,0.0031,-0.7911,-0.7942
2020-04-27 10:15:00,0.2017,-0.3809,-0.5826
2020-04-27 10:14:00,0.3473,-0.2408,-0.5881
2020-04-27 10:13:00,0.4944,0.0389,-0.4555
2020-04-27 10:12:00,0.6082,0.1844,-0.4238
2020-04-27 10:11:00,0.7142,0.2367,-0.4775
2020-04-27 10:10:00,0.8336,0.4441,-0.3894
2020-04-27 10:09:00,0.9309,0.5273,-0.4036
2020-04-27 10:08:00,1.0318,0.7143,-0.3175
2020-04-27 10:07:00,1.1112,1.1208,0.0096
2020-04-27 10:06:00,1.1088,1.2742,0.1655
2020-04-27 10:05:00,1.0674,1.5343,0.4669
2020-04-27 10:04:00,0.9507,1.5048,0.5541
