date,MACD,MACD_Hist,MACD_Signal
2012-03-16,0.2837,-0.3335,0.6171
2012-03-19,0.1614,-0.3646,0.526
2012-03-20,0.0582,-0.3742,0.4324
2012-03-21,-0.0848,-0.4138,0.329
2012-03-22,-0.1966,-0.4205,0.2239
2012-03-23,-0.2501,-0.3792,0.1291
2012-03-26,-0.2381,-0.2937,0.0556
2012-03-27,-0.2228,-0.2227,-0.0
2012-03-28,-0.2298,-0.1838,-0.046
2012-03-29,-0.1936,-0.118,-0.0755
2012-03-30,-0.1757,-0.0802,-0.0956
2012-04-02,-0.1151,-0.0156,-0.0995
2012-04-03,-0.1133,-0.0111,-0.1022
2012-04-04,-0.1266,-0.0195,-0.1071
2012-04-05,-0.1069,0.0002,-0.1071
2012-04-09,-0.1229,-0.0127,-0.1102
2012-04-10,-0.2457,-0.1084,-0.1373
2012-04-11,-0.2211,-0.067,-0.1541
2012-04-12,-0.1402,0.0111,-0.1513
2012-04-13,-0.1527,-0.0011,-0.1516
2012-04-16,-0.1399,0.0093,-0.1493
2012-04-17,-0.0805,0.055,-0.1355
2012-04-18,-0.0945,0.0328,-0.1273
2012-04-19,-0.1561,-0.0231,-0.1331
2012-04-20,-0.1493,-0.013,-0.1363
2012-04-23,-0.2435,-0.0857,-0.1577
2012-04-24,-0.2662,-0.0868,-0.1794
2012-04-25,-0.2392,-0.0478,-0.1914
2012-04-26,-0.1131,0.0626,-0.1757
2012-04-27,0.0611,0.1895,-0.1284
2012-04-30,0.1698,0.2385,-0.0687
2012-05-01,0.1541,0.1783,-0.0242
2012-05-02,0.1081,0.1058,0.0023
2012-05-03,0.0429,0.0325,0.0104
2012-05-04,0.0169,0.0052,0.0117
2012-05-07,0.0626,0.0407,0.0219
2012-05-08,0.1479,0.1008,0.0471
2012-05-09,0.0981,0.0408,0.0573
2012-05-10,0.0708,0.0108,0.06
2012-05-11,0.0159,-0.0353,0.0512
2012-05-14,-0.0624,-0.0909,0.0285
2012-05-15,-0.1191,-0.118,-0.001
2012-05-16,-0.123,-0.0976,-0.0254
2012-05-17,-0.1526,-0.1017,-0.0509
2012-05-18,-0.2961,-0.1962,-0.0999
2012-05-21,-0.3661,-0.2129,-0.1531
2012-05-22,-0.4407,-0.23,-0.2107
2012-05-23,-0.4829,-0.2178,-0.2651
2012-05-24,-0.4969,-0.1855,-0.3115
2012-05-25,-0.5198,-0.1667,-0.3531
2012-05-29,-0.4871,-0.1072,-0.3799
2012-05-30,-0.4767,-0.0774,-0.3993
2012-05-31,-0.4456,-0.037,-0.4086
2012-06-01,-0.4784,-0.0558,-0.4225
2012-06-04,-0.4379,-0.0123,-0.4256
2012-06-05,-0.4156,0.008,-0.4236
2012-06-06,-0.2929,0.1046,-0.3975
2012-06-07,-0.2493,0.1186,-0.3678
2012-06-08,-0.2011,0.1334,-0.3345
2012-06-11,-0.22,0.0916,-0.3116
2012-06-12,-0.1965,0.0921,-0.2886
2012-06-13,-0.2348,0.043,-0.2778
2012-06-14,-0.1641,0.091,-0.2551
2012-06-15,-0.0932,0.1295,-0.2227
2012-06-18,-0.0773,0.1163,-0.1936
2012-06-19,0.0628,0.2052,-0.1423
2012-06-20,0.2078,0.2801,-0.0723
2012-06-21,0.2202,0.234,-0.0138
2012-06-22,0.3039,0.2542,0.0497
2012-06-25,0.3884,0.2709,0.1175
2012-06-26,0.4445,0.2617,0.1829
2012-06-27,0.497,0.2513,0.2457
2012-06-28,0.5493,0.2428,0.3064
2012-06-29,0.6078,0.2411,0.3667
2012-07-02,0.7035,0.2694,0.4341
2012-07-03,0.7743,0.2722,0.5021
2012-07-05,0.8171,0.252,0.5651
2012-07-06,0.8229,0.2062,0.6167
2012-07-09,0.842,0.1803,0.6617
2012-07-10,0.7843,0.0981,0.6862
2012-07-11,0.873,0.1494,0.7236
2012-07-12,0.9126,0.1512,0.7614
2012-07-13,0.9859,0.1796,0.8063
2012-07-16,0.9746,0.1347,0.84
2012-07-17,1.0289,0.1511,0.8778
2012-07-18,1.0788,0.1608,0.918
2012-07-19,1.1112,0.1546,0.9566
2012-07-20,1.0322,0.0605,0.9717
2012-07-23,1.0256,0.0431,0.9825
2012-07-24,0.9313,-0.041,0.9723
2012-07-25,0.8747,-0.078,0.9527
2012-07-26,0.8156,-0.1097,0.9253
2012-07-27,0.843,-0.0658,0.9089
2012-07-30,0.8637,-0.0362,0.8998
2012-07-31,0.8716,-0.0226,0.8942
2012-08-01,0.7729,-0.097,0.8699
2012-08-02,0.6334,-0.1893,0.8226
2012-08-03,0.6955,-0.1017,0.7972
2012-08-06,0.761,-0.029,0.7899
2012-08-07,0.8571,0.0537,0.8034
2012-08-08,0.8133,0.0079,0.8053
2012-08-09,0.7163,-0.0713,0.7875
2012-08-10,0.6153,-0.1378,0.7531
2012-08-13,0.5013,-0.2014,0.7027
2012-08-14,0.4135,-0.2314,0.6449
2012-08-15,0.3439,-0.2408,0.5847
2012-08-16,0.3406,-0.1953,0.5359
2012-08-17,0.3883,-0.1181,0.5064
2012-08-20,0.434,-0.0579,0.4919
2012-08-21,0.342,-0.1199,0.4619
2012-08-22,0.282,-0.1439,0.4259
2012-08-23,0.2318,-0.1553,0.3871
2012-08-24,0.2393,-0.1183,0.3576
2012-08-27,0.3198,-0.0302,0.35
2012-08-28,0.4239,0.0591,0.3648
2012-08-29,0.4942,0.1036,0.3907
2012-08-30,0.5086,0.0944,0.4143
2012-08-31,0.5739,0.1277,0.4462
2012-09-04,0.5755,0.1034,0.4721
2012-09-05,0.6212,0.1193,0.5019
2012-09-06,0.6491,0.1178,0.5313
2012-09-07,0.6485,0.0937,0.5548
2012-09-10,0.607,0.0418,0.5652
2012-09-11,0.5661,0.0007,0.5654
2012-09-12,0.4661,-0.0794,0.5455
2012-09-13,0.4487,-0.0775,0.5262
2012-09-14,0.4427,-0.0668,0.5095
2012-09-17,0.4042,-0.0842,0.4884
2012-09-18,0.3256,-0.1303,0.4558
2012-09-19,0.2116,-0.1954,0.407
2012-09-20,0.1096,-0.238,0.3475
2012-09-21,0.0547,-0.2343,0.2889
2012-09-24,-0.0073,-0.237,0.2297
2012-09-25,-0.0957,-0.2603,0.1646
2012-09-26,-0.0418,-0.1651,0.1233
2012-09-27,0.0632,-0.0481,0.1113
2012-09-28,0.1064,-0.0039,0.1103
2012-10-01,0.2116,0.081,0.1306
2012-10-02,0.2908,0.1282,0.1626
2012-10-03,0.3217,0.1272,0.1944
2012-10-04,0.3765,0.1456,0.2309
2012-10-05,0.4447,0.171,0.2736
2012-10-08,0.493,0.1755,0.3175
2012-10-09,0.4152,0.0781,0.337
2012-10-10,0.3965,0.0476,0.3489
2012-10-11,0.426,0.0617,0.3643
2012-10-12,0.4236,0.0474,0.3762
2012-10-15,0.491,0.0919,0.3992
2012-10-16,0.543,0.1151,0.4279
2012-10-17,0.5728,0.1159,0.4569
2012-10-18,0.616,0.1272,0.4887
2012-10-19,0.5063,0.0141,0.4922
2012-10-22,0.4274,-0.0519,0.4793
2012-10-23,0.3041,-0.1401,0.4442
2012-10-24,0.2606,-0.1469,0.4075
2012-10-25,0.226,-0.1452,0.3712
2012-10-26,0.1644,-0.1654,0.3299
2012-10-31,0.1454,-0.1476,0.293
2012-11-01,0.2006,-0.0739,0.2745
2012-11-02,0.1682,-0.085,0.2532
2012-11-05,0.1138,-0.1116,0.2253
2012-11-06,0.1265,-0.0791,0.2056
2012-11-07,-0.0684,-0.2192,0.1508
2012-11-08,-0.4054,-0.445,0.0395
2012-11-09,-0.7119,-0.6012,-0.1108
2012-11-12,-0.908,-0.6378,-0.2702
2012-11-13,-1.0394,-0.6153,-0.424
2012-11-14,-1.1966,-0.6181,-0.5786
2012-11-15,-1.3884,-0.6478,-0.7405
2012-11-16,-1.4781,-0.5901,-0.888
2012-11-19,-1.368,-0.384,-0.984
2012-11-20,-1.2486,-0.2117,-1.0369
2012-11-21,-1.1169,-0.064,-1.0529
2012-11-23,-0.9133,0.1117,-1.025
2012-11-26,-0.6564,0.2949,-0.9513
2012-11-27,-0.509,0.3538,-0.8628
2012-11-28,-0.3614,0.4011,-0.7625
2012-11-29,-0.193,0.4556,-0.6486
2012-11-30,0.0033,0.5216,-0.5183
2012-12-03,0.0901,0.4867,-0.3966
2012-12-04,0.2233,0.4959,-0.2726
2012-12-05,0.3059,0.4628,-0.1569
2012-12-06,0.36,0.4136,-0.0535
2012-12-07,0.2906,0.2753,0.0153
2012-12-10,0.2361,0.1766,0.0595
2012-12-11,0.229,0.1356,0.0934
2012-12-12,0.173,0.0637,0.1093
2012-12-13,0.1558,0.0372,0.1186
2012-12-14,0.1318,0.0106,0.1212
2012-12-17,0.1562,0.028,0.1282
2012-12-18,0.1791,0.0407,0.1384
2012-12-19,0.1559,0.014,0.1419
2012-12-20,0.2341,0.0737,0.1603
2012-12-21,0.2815,0.0969,0.1846
2012-12-24,0.2899,0.0843,0.2056
2012-12-26,0.1073,-0.0787,0.186
2012-12-27,0.0237,-0.1298,0.1535
2012-12-28,-0.1123,-0.2127,0.1003
2012-12-31,-0.1442,-0.1956,0.0514
2013-01-02,0.0582,0.0054,0.0528
2013-01-03,0.1595,0.0854,0.0741
2013-01-04,0.2434,0.1354,0.108
2013-01-07,0.2123,0.0834,0.1288
2013-01-08,0.1041,-0.0198,0.1239
2013-01-09,0.0436,-0.0642,0.1078
2013-01-10,-0.0154,-0.0986,0.0832
2013-01-11,-0.079,-0.1297,0.0508
2013-01-14,-0.1574,-0.1666,0.0091
2013-01-15,-0.2123,-0.1771,-0.0352
2013-01-16,-0.2665,-0.185,-0.0814
2013-01-17,-0.2667,-0.1483,-0.1185
2013-01-18,-0.3046,-0.1489,-0.1557
2013-01-22,-0.3595,-0.1631,-0.1965
2013-01-23,-0.4487,-0.2018,-0.2469
2013-01-24,-0.551,-0.2432,-0.3077
2013-01-25,-0.644,-0.269,-0.375
2013-01-28,-0.6145,-0.1916,-0.4229
2013-01-29,-0.5877,-0.1318,-0.4559
2013-01-30,-0.6317,-0.1407,-0.491
2013-01-31,-0.6415,-0.1204,-0.5211
2013-02-01,-0.6211,-0.08,-0.5411
2013-02-04,-0.6842,-0.1145,-0.5697
2013-02-05,-0.6955,-0.1006,-0.5949
2013-02-06,-0.7204,-0.1004,-0.62
2013-02-07,-0.7939,-0.1391,-0.6548
2013-02-08,-0.8265,-0.1374,-0.6891
2013-02-11,-0.8721,-0.1464,-0.7257
2013-02-12,-0.8883,-0.1301,-0.7582
2013-02-13,-0.8518,-0.0749,-0.777
2013-02-14,-0.8143,-0.0299,-0.7844
2013-02-15,-0.7366,0.0383,-0.7749
2013-02-19,-0.7694,0.0044,-0.7738
2013-02-20,-0.7831,-0.0075,-0.7756
2013-02-21,-0.773,0.0021,-0.7751
2013-02-22,-0.6661,0.0872,-0.7533
2013-02-25,-0.5907,0.1301,-0.7208
2013-02-26,-0.4994,0.1771,-0.6765
2013-02-27,-0.3887,0.2303,-0.619
2013-02-28,-0.2401,0.3031,-0.5432
2013-03-01,-0.1289,0.3315,-0.4603
2013-03-04,0.0108,0.3769,-0.3661
2013-03-05,0.0044,0.2964,-0.292
2013-03-06,-0.0278,0.2114,-0.2391
2013-03-07,-0.1915,0.0382,-0.2296
2013-03-08,-0.3048,-0.0601,-0.2446
2013-03-11,-0.398,-0.1227,-0.2753
2013-03-12,-0.4761,-0.1607,-0.3155
2013-03-13,-0.4873,-0.1374,-0.3498
2013-03-14,-0.5048,-0.1239,-0.3808
2013-03-15,-0.5095,-0.103,-0.4066
2013-03-18,-0.5138,-0.0858,-0.428
2013-03-19,-0.5672,-0.1114,-0.4559
2013-03-20,-0.5595,-0.0829,-0.4766
2013-03-21,-0.6874,-0.1687,-0.5188
2013-03-22,-0.7847,-0.2127,-0.5719
2013-03-25,-0.8638,-0.2335,-0.6303
2013-03-26,-0.9232,-0.2343,-0.6889
2013-03-27,-0.9919,-0.2424,-0.7495
2013-03-28,-1.0161,-0.2133,-0.8028
2013-04-01,-0.9708,-0.1344,-0.8364
2013-04-02,-0.8995,-0.0505,-0.849
2013-04-03,-0.8877,-0.0309,-0.8568
2013-04-04,-0.7829,0.0591,-0.842
2013-04-05,-0.7079,0.1073,-0.8152
2013-04-08,-0.716,0.0793,-0.7953
2013-04-09,-0.7461,0.0394,-0.7855
2013-04-10,-0.7317,0.043,-0.7747
2013-04-11,-0.7224,0.0418,-0.7643
2013-04-12,-0.7093,0.044,-0.7533
2013-04-15,-0.8777,-0.0995,-0.7782
2013-04-16,-0.7961,-0.0144,-0.7818
2013-04-17,-0.7231,0.0469,-0.77
2013-04-18,-0.6585,0.0892,-0.7477
2013-04-19,-0.5693,0.1427,-0.7121
2013-04-22,-0.5073,0.1638,-0.6711
2013-04-23,-0.4313,0.1918,-0.6231
2013-04-24,-0.3869,0.189,-0.5759
2013-04-25,-0.3165,0.2075,-0.524
2013-04-26,-0.2761,0.1983,-0.4744
2013-04-29,-0.2031,0.2171,-0.4202
2013-04-30,-0.1371,0.2264,-0.3636
2013-05-01,-0.2235,0.1121,-0.3355
2013-05-02,-0.236,0.0797,-0.3156
2013-05-03,-0.1776,0.1104,-0.288
2013-05-06,-0.1395,0.1188,-0.2583
2013-05-07,-0.0577,0.1605,-0.2182
2013-05-08,-0.0002,0.1744,-0.1746
2013-05-09,-0.0022,0.1379,-0.1401
2013-05-10,-0.0046,0.1085,-0.113
2013-05-13,0.02,0.1064,-0.0864
2013-05-14,0.0246,0.0888,-0.0642
2013-05-15,0.0232,0.0699,-0.0467
2013-05-16,0.0194,0.0529,-0.0335
2013-05-17,0.0378,0.057,-0.0192
2013-05-20,0.0278,0.0376,-0.0098
2013-05-21,0.026,0.0287,-0.0027
2013-05-22,0.0132,0.0127,0.0005
2013-05-23,-0.0185,-0.0152,-0.0033
2013-05-24,-0.0201,-0.0134,-0.0067
2013-05-28,-0.0043,0.0019,-0.0062
2013-05-29,-0.0581,-0.0415,-0.0166
2013-05-30,-0.1267,-0.0881,-0.0386
2013-05-31,-0.2021,-0.1308,-0.0713
2013-06-03,-0.156,-0.0678,-0.0882
2013-06-04,-0.1189,-0.0246,-0.0944
2013-06-05,-0.1013,-0.0055,-0.0958
2013-06-06,-0.0576,0.0306,-0.0881
2013-06-07,-0.0298,0.0466,-0.0765
2013-06-10,0.0169,0.0747,-0.0578
2013-06-11,0.063,0.0966,-0.0336
2013-06-12,0.1111,0.1158,-0.0047
2013-06-13,0.181,0.1486,0.0325
2013-06-14,0.1396,0.0857,0.0539
2013-06-17,0.1535,0.0797,0.0738
2013-06-18,0.1298,0.0448,0.085
2013-06-19,0.0381,-0.0376,0.0756
2013-06-20,-0.0478,-0.0988,0.0509
2013-06-21,-0.1473,-0.1586,0.0113
2013-06-24,-0.1709,-0.1457,-0.0252
2013-06-25,-0.1276,-0.082,-0.0456
2013-06-26,-0.0356,0.008,-0.0436
2013-06-27,0.052,0.0765,-0.0245
2013-06-28,0.0499,0.0595,-0.0096
2013-07-01,0.0533,0.0503,0.003
2013-07-02,0.0864,0.0668,0.0197
2013-07-03,0.0723,0.0421,0.0302
2013-07-05,0.0939,0.051,0.0429
2013-07-08,0.1784,0.1084,0.07
2013-07-09,0.2409,0.1367,0.1042
2013-07-10,0.3303,0.1809,0.1494
2013-07-11,0.4244,0.22,0.2044
2013-07-12,0.4551,0.2005,0.2546
2013-07-15,0.5194,0.2118,0.3075
2013-07-16,0.5558,0.1987,0.3572
2013-07-17,0.6363,0.2233,0.413
2013-07-18,0.7384,0.2603,0.4781
2013-07-19,0.8331,0.284,0.5491
2013-07-22,0.9081,0.2872,0.6209
2013-07-23,0.947,0.2609,0.6861
2013-07-24,0.9459,0.2079,0.7381
2013-07-25,0.9966,0.2068,0.7898
2013-07-26,1.0001,0.1683,0.8318
2013-07-29,0.9564,0.0997,0.8568
2013-07-30,0.9184,0.0494,0.8691
2013-07-31,0.8088,-0.0482,0.857
2013-08-01,0.7201,-0.1095,0.8297
2013-08-02,0.6432,-0.1492,0.7924
2013-08-05,0.6267,-0.1326,0.7592
2013-08-06,0.5803,-0.1432,0.7234
2013-08-07,0.428,-0.2364,0.6643
2013-08-08,0.2575,-0.3254,0.583
2013-08-09,0.1115,-0.3772,0.4887
2013-08-12,0.1769,-0.2494,0.4263
2013-08-13,0.2397,-0.1493,0.389
2013-08-14,0.243,-0.1168,0.3598
2013-08-15,0.1368,-0.1784,0.3152
2013-08-16,0.1095,-0.1646,0.2741
2013-08-19,0.0557,-0.1747,0.2304
2013-08-20,0.1102,-0.0961,0.2063
2013-08-21,0.0775,-0.1031,0.1806
2013-08-22,0.0733,-0.0858,0.1591
2013-08-23,0.1059,-0.0426,0.1485
2013-08-26,0.1215,-0.0216,0.1431
2013-08-27,0.0573,-0.0686,0.1259
2013-08-28,0.0606,-0.0523,0.1129
2013-08-29,0.0601,-0.0422,0.1023
2013-08-30,-0.0112,-0.0908,0.0796
2013-09-03,0.0161,-0.0508,0.0669
2013-09-04,0.0444,-0.018,0.0624
2013-09-05,0.0374,-0.02,0.0574
2013-09-06,0.0155,-0.0335,0.049
2013-09-09,0.0445,-0.0036,0.0481
2013-09-10,0.0675,0.0155,0.052
2013-09-11,0.0687,0.0134,0.0553
2013-09-12,0.061,0.0045,0.0565
2013-09-13,0.0542,-0.0018,0.056
2013-09-16,0.081,0.02,0.061
2013-09-17,0.0923,0.025,0.0673
2013-09-18,0.1072,0.032,0.0753
2013-09-19,0.109,0.027,0.082
2013-09-20,0.0995,0.014,0.0855
2013-09-23,0.0854,-0.0001,0.0855
2013-09-24,0.0662,-0.0155,0.0816
2013-09-25,0.0113,-0.0563,0.0675
2013-09-26,0.0104,-0.0457,0.0561
2013-09-27,-0.0207,-0.0615,0.0407
2013-09-30,-0.1087,-0.1195,0.0109
2013-10-01,-0.2035,-0.1715,-0.032
2013-10-02,-0.2858,-0.203,-0.0828
2013-10-03,-0.4244,-0.2733,-0.1511
2013-10-04,-0.5393,-0.3106,-0.2287
2013-10-07,-0.6966,-0.3743,-0.3223
2013-10-08,-0.8789,-0.4453,-0.4336
2013-10-09,-0.932,-0.3987,-0.5333
2013-10-10,-0.8217,-0.2307,-0.591
2013-10-11,-0.7268,-0.1086,-0.6181
2013-10-14,-0.6505,-0.0259,-0.6246
2013-10-15,-0.5769,0.0382,-0.6151
2013-10-16,-0.4616,0.1227,-0.5844
2013-10-17,-0.2991,0.2283,-0.5273
2013-10-18,-0.1555,0.2974,-0.453
2013-10-21,-0.0429,0.3281,-0.3709
2013-10-22,0.0427,0.3309,-0.2882
2013-10-23,0.0853,0.2988,-0.2135
2013-10-24,0.168,0.3052,-0.1372
2013-10-25,0.2109,0.2785,-0.0676
2013-10-28,0.2684,0.2688,-0.0004
2013-10-29,0.3048,0.2442,0.0606
2013-10-30,0.3403,0.2237,0.1166
2013-10-31,0.3076,0.1528,0.1548
2013-11-01,0.2967,0.1136,0.1832
2013-11-04,0.2857,0.082,0.2037
2013-11-05,0.2857,0.0656,0.2201
2013-11-06,0.245,0.02,0.2251
2013-11-07,0.196,-0.0233,0.2193
2013-11-08,0.2558,0.0293,0.2266
2013-11-11,0.3317,0.0841,0.2476
2013-11-12,0.4145,0.1335,0.281
2013-11-13,0.4707,0.1518,0.3189
2013-11-14,0.5141,0.1561,0.3579
2013-11-15,0.5351,0.1417,0.3934
2013-11-18,0.5406,0.1178,0.4228
2013-11-19,0.55,0.1017,0.4483
2013-11-20,0.6181,0.1358,0.4822
2013-11-21,0.6723,0.1521,0.5202
2013-11-22,0.7351,0.1719,0.5632
2013-11-25,0.7919,0.1829,0.6089
2013-11-26,0.9382,0.2634,0.6748
2013-11-27,1.102,0.3417,0.7602
2013-11-29,1.1547,0.3156,0.8391
2013-12-02,1.155,0.2527,0.9023
2013-12-03,1.2385,0.269,0.9695
2013-12-04,1.2954,0.2607,1.0347
2013-12-05,1.3468,0.2497,1.0971
2013-12-06,1.3917,0.2356,1.156
2013-12-09,1.4931,0.2697,1.2235
2013-12-10,1.5316,0.2466,1.2851
2013-12-11,1.463,0.1423,1.3207
2013-12-12,1.3934,0.0581,1.3352
2013-12-13,1.37,0.0278,1.3422
2013-12-16,1.4876,0.1164,1.3713
2013-12-17,1.3929,0.0173,1.3756
2013-12-18,1.4417,0.0528,1.3888
2013-12-19,1.4459,0.0456,1.4002
2013-12-20,1.5356,0.1083,1.4273
2013-12-23,1.6187,0.1531,1.4656
2013-12-24,1.6303,0.1317,1.4985
2013-12-26,1.6191,0.0965,1.5226
2013-12-27,1.6574,0.1078,1.5496
2013-12-30,1.71,0.1283,1.5817
2013-12-31,1.7069,0.1002,1.6067
2014-01-02,1.5295,-0.0617,1.5913
2014-01-03,1.4545,-0.1094,1.5639
2014-01-06,1.3321,-0.1855,1.5176
2014-01-07,1.3749,-0.1141,1.489
2014-01-08,1.3226,-0.1331,1.4558
2014-01-09,1.2818,-0.1392,1.421
2014-01-10,1.2,-0.1767,1.3768
2014-01-13,1.0593,-0.254,1.3133
2014-01-14,0.9338,-0.3036,1.2374
2014-01-15,0.9317,-0.2446,1.1762
2014-01-16,0.909,-0.2138,1.1228
2014-01-17,0.8371,-0.2286,1.0656
2014-01-21,0.7552,-0.2484,1.0036
2014-01-22,0.6848,-0.255,0.9398
2014-01-23,0.6036,-0.269,0.8726
2014-01-24,0.4062,-0.3731,0.7793
2014-01-27,0.1791,-0.4802,0.6592
2014-01-28,-0.0463,-0.5645,0.5181
2014-01-29,-0.2655,-0.6269,0.3614
2014-01-30,-0.4079,-0.6154,0.2075
2014-01-31,-0.5467,-0.6034,0.0567
2014-02-03,-0.8231,-0.7038,-0.1193
2014-02-04,-1.0263,-0.7256,-0.3007
2014-02-05,-1.1435,-0.6743,-0.4692
2014-02-06,-1.1959,-0.5814,-0.6146
2014-02-07,-1.1373,-0.4182,-0.7191
2014-02-10,-1.0153,-0.237,-0.7783
2014-02-11,-0.8492,-0.0566,-0.7925
2014-02-12,-0.7157,0.0615,-0.7771
2014-02-13,-0.3995,0.3021,-0.7016
2014-02-14,-0.121,0.4645,-0.5855
2014-02-18,0.1673,0.6022,-0.4349
2014-02-19,0.3353,0.6162,-0.2809
2014-02-20,0.5494,0.6642,-0.1148
2014-02-21,0.8017,0.7332,0.0685
2014-02-24,1.0709,0.8019,0.269
2014-02-25,1.2305,0.7692,0.4613
2014-02-26,1.3279,0.6933,0.6346
2014-02-27,1.4338,0.6394,0.7944
2014-02-28,1.5068,0.5699,0.9369
2014-03-03,1.8914,0.7636,1.1278
2014-03-04,2.5206,1.1143,1.4064
2014-03-05,3.0742,1.3343,1.7399
2014-03-06,3.5231,1.4266,2.0966
2014-03-07,3.873,1.4212,2.4519
2014-03-10,4.1644,1.3701,2.7944
2014-03-11,4.3309,1.2292,3.1017
2014-03-12,4.4479,1.077,3.3709
2014-03-13,4.4873,0.8931,3.5942
2014-03-14,4.5332,0.7512,3.782
2014-03-17,4.5239,0.5935,3.9304
2014-03-18,4.4619,0.4252,4.0367
2014-03-19,4.3696,0.2663,4.1033
2014-03-20,4.2363,0.1065,4.1299
2014-03-21,4.0541,-0.0606,4.1147
2014-03-24,3.783,-0.2654,4.0484
2014-03-25,3.5985,-0.3599,3.9584
2014-03-26,3.2965,-0.5296,3.826
2014-03-27,2.9632,-0.6902,3.6535
2014-03-28,2.6325,-0.8168,3.4493
2014-03-31,2.3218,-0.902,3.2238
2014-04-01,2.0543,-0.9356,2.9899
2014-04-02,1.681,-1.0471,2.7281
2014-04-03,1.3015,-1.1413,2.4428
2014-04-04,0.7301,-1.3702,2.1002
2014-04-07,0.3602,-1.392,1.7522
2014-04-08,0.1676,-1.2677,1.4353
2014-04-09,0.0508,-1.1076,1.1584
2014-04-10,-0.0813,-0.9917,0.9105
2014-04-11,-0.2149,-0.9003,0.6854
2014-04-14,-0.306,-0.7931,0.4871
2014-04-15,-0.4074,-0.7156,0.3082
2014-04-16,-0.459,-0.6138,0.1548
2014-04-17,-0.523,-0.5422,0.0192
2014-04-21,-0.5241,-0.4346,-0.0894
2014-04-22,-0.5357,-0.357,-0.1787
2014-04-23,-0.5179,-0.2714,-0.2465
2014-04-24,-0.4104,-0.1311,-0.2793
2014-04-25,-0.3206,-0.0331,-0.2876
2014-04-28,-0.202,0.0685,-0.2705
2014-04-29,-0.0772,0.1546,-0.2318
2014-04-30,-0.0672,0.1317,-0.1989
2014-05-01,-0.0657,0.1066,-0.1722
2014-05-02,0.0041,0.141,-0.137
2014-05-05,-0.0028,0.1073,-0.1101
2014-05-06,-0.1573,-0.0377,-0.1196
2014-05-07,-0.4433,-0.259,-0.1843
2014-05-08,-0.7413,-0.4456,-0.2957
2014-05-09,-0.9487,-0.5224,-0.4263
2014-05-12,-1.0343,-0.4864,-0.5479
2014-05-13,-1.1445,-0.4773,-0.6672
2014-05-14,-1.379,-0.5694,-0.8096
2014-05-15,-1.5143,-0.5638,-0.9505
2014-05-16,-1.5807,-0.5041,-1.0766
2014-05-19,-1.6666,-0.472,-1.1946
2014-05-20,-1.7372,-0.4341,-1.3031
2014-05-21,-1.7352,-0.3457,-1.3895
2014-05-22,-1.6589,-0.2155,-1.4434
2014-05-23,-1.5857,-0.1139,-1.4718
2014-05-27,-1.3931,0.063,-1.4561
2014-05-28,-1.4113,0.0358,-1.4471
2014-05-29,-1.3497,0.0779,-1.4277
2014-05-30,-1.3738,0.0431,-1.4169
2014-06-02,-1.3771,0.0319,-1.4089
2014-06-03,-1.3065,0.082,-1.3884
2014-06-04,-1.3089,0.0637,-1.3725
2014-06-05,-1.248,0.0997,-1.3476
2014-06-06,-1.1334,0.1714,-1.3048
2014-06-09,-1.0386,0.2129,-1.2515
2014-06-10,-0.9797,0.2174,-1.1972
2014-06-11,-0.9846,0.17,-1.1547
2014-06-12,-1.0067,0.1183,-1.1251
2014-06-13,-1.011,0.0913,-1.1023
2014-06-16,-1.0395,0.0502,-1.0897
2014-06-17,-1.0939,-0.0033,-1.0906
2014-06-18,-1.0969,-0.0051,-1.0918
2014-06-19,-1.0955,-0.003,-1.0926
2014-06-20,-1.0006,0.0736,-1.0742
2014-06-23,-0.9061,0.1345,-1.0406
2014-06-24,-0.8983,0.1138,-1.0121
2014-06-25,-0.913,0.0793,-0.9923
2014-06-26,-0.9269,0.0523,-0.9792
2014-06-27,-0.8507,0.1028,-0.9535
2014-06-30,-0.8522,0.081,-0.9332
2014-07-01,-0.7807,0.122,-0.9027
2014-07-02,-0.7023,0.1604,-0.8626
2014-07-03,-0.5546,0.2464,-0.801
2014-07-07,-0.5195,0.2252,-0.7447
2014-07-08,-0.5085,0.189,-0.6975
2014-07-09,-0.5594,0.1104,-0.6699
2014-07-10,-0.6656,0.0034,-0.669
2014-07-11,-0.7308,-0.0494,-0.6814
2014-07-14,-0.7815,-0.0801,-0.7014
2014-07-15,-0.8435,-0.1137,-0.7298
2014-07-16,-0.8601,-0.1042,-0.7559
2014-07-17,-0.8776,-0.0974,-0.7802
2014-07-18,-0.8582,-0.0624,-0.7958
2014-07-21,-0.8285,-0.0261,-0.8023
2014-07-22,-0.8077,-0.0043,-0.8034
2014-07-23,-0.8093,-0.0047,-0.8046
2014-07-24,-0.9091,-0.0836,-0.8255
2014-07-25,-0.9673,-0.1134,-0.8539
2014-07-28,-1.0059,-0.1216,-0.8843
2014-07-29,-1.035,-0.1206,-0.9144
2014-07-30,-1.0955,-0.1449,-0.9506
2014-07-31,-1.1511,-0.1604,-0.9907
2014-08-01,-1.2247,-0.1872,-1.0375
2014-08-04,-1.1663,-0.103,-1.0633
2014-08-05,-1.1016,-0.0307,-1.0709
2014-08-06,-0.9546,0.093,-1.0477
2014-08-07,-0.7903,0.2059,-0.9962
2014-08-08,-0.5632,0.3464,-0.9096
2014-08-11,-0.3095,0.4801,-0.7896
