date,ROC
2020-04-27 15:32:00,-0.0893
2020-04-27 15:33:00,-0.1507
2020-04-27 15:34:00,-0.0502
2020-04-27 15:35:00,-0.0447
2020-04-27 15:36:00,0.1005
2020-04-27 15:37:00,0.1005
2020-04-27 15:38:00,0.1005
2020-04-27 15:39:00,0.1004
2020-04-27 15:40:00,0.0502
2020-04-27 15:41:00,0.0223
2020-04-27 15:42:00,0.0278
2020-04-27 15:43:00,0.0947
2020-04-27 15:44:00,0.1338
2020-04-27 15:45:00,0.1729
2020-04-27 15:46:00,0.0948
2020-04-27 15:47:00,0.0502
2020-04-27 15:48:00,0.0112
2020-04-27 15:49:00,-0.0446
2020-04-27 15:50:00,-0.078
2020-04-27 15:51:00,-0.1894
2020-04-27 15:52:00,-0.1895
2020-04-27 15:53:00,-0.2452
2020-04-27 15:54:00,-0.2397
2020-04-27 15:55:00,-0.2008
2020-04-27 15:56:00,-0.2406
2020-04-27 15:57:00,-0.2678
2020-04-27 15:58:00,-0.2119
2020-04-27 15:59:00,-0.1674
2020-04-27 16:00:00,-0.3236
2020-04-28 09:31:00,0.6693
2020-04-28 09:32:00,0.4851
2020-04-28 09:33:00,0.4236
2020-04-28 09:34:00,0.5909
2020-04-28 09:35:00,0.6132
2020-04-28 09:36:00,0.7748
2020-04-28 09:37:00,0.9596
2020-04-28 09:38:00,0.7469
2020-04-28 09:39:00,0.6686
2020-04-28 09:40:00,0.719
2020-04-28 09:41:00,0.7689
2020-04-28 09:42:00,0.7131
2020-04-28 09:43:00,0.6855
2020-04-28 09:44:00,0.8024
2020-04-28 09:45:00,0.8813
2020-04-28 09:46:00,1.1837
2020-04-28 09:47:00,1.1338
2020-04-28 09:48:00,1.0782
2020-04-28 09:49:00,1.2234
2020-04-28 09:50:00,1.1276
2020-04-28 09:51:00,1.1221
2020-04-28 09:52:00,0.8765
2020-04-28 09:53:00,0.8873
2020-04-28 09:54:00,0.91
2020-04-28 09:55:00,0.81
2020-04-28 09:56:00,0.6648
2020-04-28 09:57:00,0.6984
2020-04-28 09:58:00,0.4908
2020-04-28 09:59:00,0.3297
2020-04-28 10:00:00,0.1508
2020-04-28 10:01:00,0.1173
2020-04-28 10:02:00,0.134
2020-04-28 10:03:00,0.1956
2020-04-28 10:04:00,0.0838
2020-04-28 10:05:00,0.1117
2020-04-28 10:06:00,0.212
2020-04-28 10:07:00,0.1953
2020-04-28 10:08:00,0.1394
2020-04-28 10:09:00,0.0
2020-04-28 10:10:00,0.184
2020-04-28 10:11:00,0.2006
2020-04-28 10:12:00,0.2674
2020-04-28 10:13:00,0.1781
2020-04-28 10:14:00,0.1503
2020-04-28 10:15:00,0.167
2020-04-28 10:16:00,0.2172
2020-04-28 10:17:00,0.4068
2020-04-28 10:18:00,0.3679
2020-04-28 10:19:00,0.3346
2020-04-28 10:20:00,0.2676
2020-04-28 10:21:00,0.2568
2020-04-28 10:22:00,0.3239
2020-04-28 10:23:00,0.3408
2020-04-28 10:24:00,0.4135
2020-04-28 10:25:00,0.4135
2020-04-28 10:26:00,0.481
2020-04-28 10:27:00,0.6488
2020-04-28 10:28:00,0.579
2020-04-28 10:29:00,0.4919
2020-04-28 10:30:00,0.6381
2020-04-28 10:31:00,-0.4432
2020-04-28 10:32:00,-0.333
2020-04-28 10:33:00,-0.3663
2020-04-28 10:34:00,-0.5985
2020-04-28 10:35:00,-0.6205
2020-04-28 10:36:00,-0.5531
2020-04-28 10:37:00,-0.6742
2020-04-28 10:38:00,-0.5422
2020-04-28 10:39:00,-0.476
2020-04-28 10:40:00,-0.5146
2020-04-28 10:41:00,-0.6746
2020-04-28 10:42:00,-0.625
2020-04-28 10:43:00,-0.6366
2020-04-28 10:44:00,-0.8253
2020-04-28 10:45:00,-0.9068
2020-04-28 10:46:00,-1.0705
2020-04-28 10:47:00,-1.0328
2020-04-28 10:48:00,-0.9616
2020-04-28 10:49:00,-1.0265
2020-04-28 10:50:00,-0.8942
2020-04-28 10:51:00,-0.9606
2020-04-28 10:52:00,-0.7084
2020-04-28 10:53:00,-0.7381
2020-04-28 10:54:00,-0.7137
2020-04-28 10:55:00,-0.8368
2020-04-28 10:56:00,-0.7103
2020-04-28 10:57:00,-0.9765
2020-04-28 10:58:00,-0.583
2020-04-28 10:59:00,-0.7296
2020-04-28 11:00:00,-0.4907
2020-04-28 11:01:00,-0.608
2020-04-28 11:02:00,-0.5354
2020-04-28 11:03:00,-0.4573
2020-04-28 11:04:00,-0.385
2020-04-28 11:05:00,-0.4352
2020-04-28 11:06:00,-0.6568
2020-04-28 11:07:00,-0.4955
2020-04-28 11:08:00,-0.3231
2020-04-28 11:09:00,-0.3122
2020-04-28 11:10:00,-0.4342
