date,MACD,MACD_Hist,MACD_Signal
2020-04-30 12:15:00,-0.1757,0.0562,-0.2319
2020-04-30 12:14:00,-0.2075,0.0384,-0.246
2020-04-30 12:13:00,-0.2538,0.0018,-0.2556
2020-04-30 12:12:00,-0.2654,-0.0094,-0.256
2020-04-30 12:11:00,-0.2744,-0.0207,-0.2536
2020-04-30 12:10:00,-0.2909,-0.0425,-0.2485
2020-04-30 12:09:00,-0.2951,-0.0573,-0.2378
2020-04-30 12:08:00,-0.2784,-0.0549,-0.2235
2020-04-30 12:07:00,-0.3118,-0.102,-0.2098
2020-04-30 12:06:00,-0.3237,-0.1394,-0.1843
2020-04-30 12:05:00,-0.2995,-0.15,-0.1494
2020-04-30 12:04:00,-0.2734,-0.1615,-0.1119
2020-04-30 12:03:00,-0.2056,-0.1341,-0.0715
2020-04-30 12:02:00,-0.1416,-0.1036,-0.038
2020-04-30 12:01:00,-0.0613,-0.0492,-0.0121
2020-04-30 12:00:00,-0.0135,-0.0136,0.0002
2020-04-30 11:59:00,0.01,0.0064,0.0036
2020-04-30 11:58:00,0.0104,0.0084,0.002
2020-04-30 11:57:00,-0.0259,-0.0258,-0.0001
2020-04-30 11:56:00,-0.0291,-0.0354,0.0063
2020-04-30 11:55:00,-0.0265,-0.0416,0.0151
2020-04-30 11:54:00,-0.0168,-0.0423,0.0255
2020-04-30 11:53:00,-0.0337,-0.0699,0.0361
2020-04-30 11:52:00,-0.0324,-0.086,0.0536
2020-04-30 11:51:00,-0.0405,-0.1156,0.0751
2020-04-30 11:50:00,-0.0166,-0.1206,0.104
2020-04-30 11:49:00,0.0366,-0.0976,0.1341
2020-04-30 11:48:00,0.0978,-0.0608,0.1585
2020-04-30 11:47:00,0.1541,-0.0196,0.1737
2020-04-30 11:46:00,0.1841,0.0054,0.1786
2020-04-30 11:45:00,0.2038,0.0265,0.1773
2020-04-30 11:44:00,0.2286,0.058,0.1706
2020-04-30 11:43:00,0.2346,0.0784,0.1561
2020-04-30 11:42:00,0.2408,0.1042,0.1365
2020-04-30 11:41:00,0.2299,0.1194,0.1105
2020-04-30 11:40:00,0.1709,0.0903,0.0806
2020-04-30 11:39:00,0.1462,0.0881,0.0581
2020-04-30 11:38:00,0.1419,0.1059,0.036
2020-04-30 11:37:00,0.1222,0.1126,0.0096
2020-04-30 11:36:00,0.0759,0.0945,-0.0186
2020-04-30 11:35:00,0.0382,0.0804,-0.0422
2020-04-30 11:34:00,-0.0207,0.0416,-0.0623
2020-04-30 11:33:00,-0.0987,-0.026,-0.0727
2020-04-30 11:32:00,-0.1367,-0.0705,-0.0662
2020-04-30 11:31:00,-0.1394,-0.0908,-0.0486
2020-04-30 11:30:00,-0.1372,-0.1113,-0.0259
2020-04-30 11:29:00,-0.1177,-0.1196,0.0019
2020-04-30 11:28:00,-0.0677,-0.0995,0.0318
2020-04-30 11:27:00,-0.0497,-0.1064,0.0567
2020-04-30 11:26:00,-0.0444,-0.1276,0.0833
2020-04-30 11:25:00,-0.0318,-0.147,0.1152
2020-04-30 11:24:00,-0.0174,-0.1693,0.1519
2020-04-30 11:23:00,0.0543,-0.14,0.1943
2020-04-30 11:22:00,0.0971,-0.1322,0.2293
2020-04-30 11:21:00,0.1533,-0.109,0.2623
2020-04-30 11:20:00,0.2066,-0.083,0.2896
2020-04-30 11:19:00,0.2573,-0.053,0.3103
2020-04-30 11:18:00,0.3224,-0.0011,0.3236
2020-04-30 11:17:00,0.3813,0.0575,0.3238
2020-04-30 11:16:00,0.4358,0.1263,0.3095
2020-04-30 11:15:00,0.4257,0.1479,0.2779
2020-04-30 11:14:00,0.4047,0.1637,0.2409
2020-04-30 11:13:00,0.3851,0.1851,0.2
2020-04-30 11:12:00,0.3281,0.1744,0.1537
2020-04-30 11:11:00,0.2753,0.1652,0.1101
2020-04-30 11:10:00,0.2393,0.1705,0.0688
2020-04-30 11:09:00,0.1948,0.1686,0.0262
2020-04-30 11:08:00,0.1607,0.1767,-0.016
2020-04-30 11:07:00,0.122,0.1822,-0.0601
2020-04-30 11:06:00,0.0973,0.203,-0.1057
2020-04-30 11:05:00,0.0804,0.2368,-0.1564
2020-04-30 11:04:00,0.0334,0.249,-0.2156
2020-04-30 11:03:00,-0.0352,0.2427,-0.2779
2020-04-30 11:02:00,-0.1217,0.2168,-0.3385
2020-04-30 11:01:00,-0.2065,0.1863,-0.3927
2020-04-30 11:00:00,-0.2767,0.1626,-0.4393
2020-04-30 10:59:00,-0.3015,0.1784,-0.48
2020-04-30 10:58:00,-0.3401,0.1845,-0.5246
2020-04-30 10:57:00,-0.4077,0.163,-0.5707
2020-04-30 10:56:00,-0.4886,0.1229,-0.6115
2020-04-30 10:55:00,-0.5954,0.0468,-0.6422
2020-04-30 10:54:00,-0.6663,-0.0125,-0.6539
2020-04-30 10:53:00,-0.7105,-0.0598,-0.6508
2020-04-30 10:52:00,-0.7085,-0.0727,-0.6358
2020-04-30 10:51:00,-0.661,-0.0433,-0.6176
2020-04-30 10:50:00,-0.6894,-0.0826,-0.6068
2020-04-30 10:49:00,-0.7116,-0.1254,-0.5862
2020-04-30 10:48:00,-0.7103,-0.1555,-0.5548
2020-04-30 10:47:00,-0.6687,-0.1528,-0.5159
2020-04-30 10:46:00,-0.665,-0.1873,-0.4777
2020-04-30 10:45:00,-0.6445,-0.2136,-0.4309
2020-04-30 10:44:00,-0.608,-0.2304,-0.3775
2020-04-30 10:43:00,-0.5326,-0.2127,-0.3199
2020-04-30 10:42:00,-0.4506,-0.1838,-0.2667
2020-04-30 10:41:00,-0.4088,-0.188,-0.2208
2020-04-30 10:40:00,-0.3137,-0.1399,-0.1738
2020-04-30 10:39:00,-0.2111,-0.0723,-0.1388
2020-04-30 10:38:00,-0.133,-0.0123,-0.1207
2020-04-30 10:37:00,-0.0967,0.021,-0.1177
2020-04-30 10:36:00,-0.0519,0.071,-0.1229
2020-04-30 10:35:00,-0.0658,0.0748,-0.1407
2020-04-30 10:34:00,-0.1045,0.0548,-0.1594
2020-04-30 10:33:00,-0.1386,0.0345,-0.1731
2020-04-30 10:32:00,-0.1959,-0.0142,-0.1817
2020-04-30 10:31:00,-0.2394,-0.0613,-0.1781
2020-04-30 10:30:00,-0.2276,-0.0648,-0.1628
2020-04-30 10:29:00,-0.2775,-0.1309,-0.1466
2020-04-30 10:28:00,-0.3055,-0.1916,-0.1139
2020-04-30 10:27:00,-0.2991,-0.2331,-0.066
2020-04-30 10:26:00,-0.2428,-0.2351,-0.0077
2020-04-30 10:25:00,-0.176,-0.2271,0.0511
2020-04-30 10:24:00,-0.0959,-0.2038,0.1079
2020-04-30 10:23:00,-0.0433,-0.2021,0.1588
2020-04-30 10:22:00,0.0185,-0.1908,0.2093
2020-04-30 10:21:00,0.0482,-0.2089,0.257
2020-04-30 10:20:00,0.1194,-0.1899,0.3093
2020-04-30 10:19:00,0.149,-0.2077,0.3567
2020-04-30 10:18:00,0.1864,-0.2223,0.4087
2020-04-30 10:17:00,0.2531,-0.2111,0.4642
2020-04-30 10:16:00,0.3365,-0.1805,0.517
2020-04-30 10:15:00,0.4412,-0.121,0.5621
2020-04-30 10:14:00,0.481,-0.1113,0.5924
2020-04-30 10:13:00,0.4822,-0.138,0.6202
2020-04-30 10:12:00,0.505,-0.1497,0.6547
2020-04-30 10:11:00,0.488,-0.2042,0.6921
2020-04-30 10:10:00,0.452,-0.2911,0.7432
2020-04-30 10:09:00,0.4429,-0.373,0.816
2020-04-30 10:08:00,0.4447,-0.4645,0.9092
2020-04-30 10:07:00,0.5291,-0.4962,1.0254
2020-04-30 10:06:00,0.6007,-0.5488,1.1494
2020-04-30 10:05:00,0.7445,-0.5421,1.2866
2020-04-30 10:04:00,0.9079,-0.5143,1.4221
2020-04-30 10:03:00,1.094,-0.4567,1.5507
2020-04-30 10:02:00,1.2556,-0.4092,1.6649
2020-04-30 10:01:00,1.4365,-0.3307,1.7672
2020-04-30 10:00:00,1.6047,-0.2451,1.8499
2020-04-30 09:59:00,1.7116,-0.1996,1.9111
2020-04-30 09:58:00,1.7752,-0.1858,1.961
2020-04-30 09:57:00,1.8286,-0.1789,2.0075
2020-04-30 09:56:00,1.9077,-0.1445,2.0522
2020-04-30 09:55:00,2.0019,-0.0864,2.0884
2020-04-30 09:54:00,2.0375,-0.0724,2.11
2020-04-30 09:53:00,2.1032,-0.0248,2.1281
2020-04-30 09:52:00,2.1759,0.0416,2.1343
2020-04-30 09:51:00,2.1656,0.0417,2.1239
2020-04-30 09:50:00,2.119,0.0056,2.1135
2020-04-30 09:49:00,2.0935,-0.0186,2.1121
2020-04-30 09:48:00,2.0166,-0.1002,2.1167
2020-04-30 09:47:00,2.0601,-0.0816,2.1418
2020-04-30 09:46:00,2.071,-0.0912,2.1622
2020-04-30 09:45:00,2.1449,-0.0401,2.185
2020-04-30 09:44:00,2.238,0.043,2.195
2020-04-30 09:43:00,2.2316,0.0473,2.1843
2020-04-30 09:42:00,2.2577,0.0853,2.1724
2020-04-30 09:41:00,2.3111,0.16,2.1511
2020-04-30 09:40:00,2.4302,0.3191,2.1111
2020-04-30 09:39:00,2.4568,0.4255,2.0313
2020-04-30 09:38:00,2.5787,0.6537,1.9249
2020-04-30 09:37:00,2.6519,0.8904,1.7615
2020-04-30 09:36:00,2.7037,1.1648,1.5389
2020-04-30 09:35:00,2.5381,1.2904,1.2477
2020-04-30 09:34:00,2.3326,1.4075,0.9251
2020-04-30 09:33:00,1.9595,1.3863,0.5732
2020-04-30 09:32:00,1.4339,1.2073,0.2266
2020-04-30 09:31:00,0.6373,0.7125,-0.0752
2020-04-29 16:00:00,-0.4442,-0.1909,-0.2533
2020-04-29 15:59:00,-0.3901,-0.1845,-0.2056
2020-04-29 15:58:00,-0.3449,-0.1855,-0.1594
2020-04-29 15:57:00,-0.3444,-0.2313,-0.1131
2020-04-29 15:56:00,-0.2887,-0.2335,-0.0552
2020-04-29 15:55:00,-0.2227,-0.2258,0.0031
2020-04-29 15:54:00,-0.1749,-0.2345,0.0596
2020-04-29 15:53:00,-0.0826,-0.2008,0.1182
2020-04-29 15:52:00,0.0098,-0.1586,0.1684
2020-04-29 15:51:00,0.1,-0.1081,0.2081
2020-04-29 15:50:00,0.1872,-0.0479,0.2351
2020-04-29 15:49:00,0.2143,-0.0328,0.2471
2020-04-29 15:48:00,0.2275,-0.0278,0.2553
2020-04-29 15:47:00,0.2481,-0.0141,0.2622
2020-04-29 15:46:00,0.2597,-0.006,0.2657
2020-04-29 15:45:00,0.2783,0.011,0.2672
2020-04-29 15:44:00,0.2801,0.0157,0.2645
2020-04-29 15:43:00,0.2723,0.0118,0.2606
2020-04-29 15:42:00,0.2543,-0.0033,0.2576
2020-04-29 15:41:00,0.2317,-0.0267,0.2584
2020-04-29 15:40:00,0.2372,-0.0279,0.2651
2020-04-29 15:39:00,0.2529,-0.0192,0.2721
2020-04-29 15:38:00,0.2573,-0.0196,0.2769
2020-04-29 15:37:00,0.2701,-0.0116,0.2818
2020-04-29 15:36:00,0.2989,0.0142,0.2847
2020-04-29 15:35:00,0.3033,0.0221,0.2812
2020-04-29 15:34:00,0.31,0.0344,0.2756
2020-04-29 15:33:00,0.3162,0.0492,0.267
2020-04-29 15:32:00,0.3317,0.0769,0.2547
2020-04-29 15:31:00,0.3414,0.1059,0.2355
2020-04-29 15:30:00,0.3592,0.1501,0.209
2020-04-29 15:29:00,0.3308,0.1593,0.1715
2020-04-29 15:28:00,0.302,0.1703,0.1317
2020-04-29 15:27:00,0.2679,0.1788,0.0891
2020-04-29 15:26:00,0.2276,0.1832,0.0444
2020-04-29 15:25:00,0.1698,0.1712,-0.0014
2020-04-29 15:24:00,0.1191,0.1633,-0.0442
2020-04-29 15:23:00,0.0607,0.1458,-0.085
2020-04-29 15:22:00,0.0149,0.1364,-0.1215
2020-04-29 15:21:00,-0.0341,0.1214,-0.1556
2020-04-29 15:20:00,-0.0885,0.0974,-0.1859
2020-04-29 15:19:00,-0.1516,0.0586,-0.2103
2020-04-29 15:18:00,-0.1984,0.0265,-0.2249
2020-04-29 15:17:00,-0.2309,0.0007,-0.2315
2020-04-29 15:16:00,-0.2403,-0.0086,-0.2317
2020-04-29 15:15:00,-0.2418,-0.0123,-0.2295
2020-04-29 15:14:00,-0.2402,-0.0137,-0.2265
2020-04-29 15:13:00,-0.2412,-0.0182,-0.2231
2020-04-29 15:12:00,-0.2482,-0.0297,-0.2185
2020-04-29 15:11:00,-0.2637,-0.0525,-0.2111
2020-04-29 15:10:00,-0.2587,-0.0607,-0.198
2020-04-29 15:09:00,-0.2517,-0.0689,-0.1828
2020-04-29 15:08:00,-0.239,-0.0734,-0.1656
2020-04-29 15:07:00,-0.1939,-0.0467,-0.1472
2020-04-29 15:06:00,-0.1458,-0.0103,-0.1355
2020-04-29 15:05:00,-0.1362,-0.0033,-0.1329
2020-04-29 15:04:00,-0.1332,-0.0011,-0.1321
2020-04-29 15:03:00,-0.1402,-0.0083,-0.1318
2020-04-29 15:02:00,-0.1551,-0.0254,-0.1298
2020-04-29 15:01:00,-0.1562,-0.0328,-0.1234
2020-04-29 15:00:00,-0.1522,-0.037,-0.1152
2020-04-29 14:59:00,-0.1592,-0.0532,-0.106
2020-04-29 14:58:00,-0.1678,-0.0751,-0.0927
2020-04-29 14:57:00,-0.1679,-0.094,-0.0739
2020-04-29 14:56:00,-0.1424,-0.092,-0.0504
2020-04-29 14:55:00,-0.1018,-0.0744,-0.0274
2020-04-29 14:54:00,-0.0495,-0.0407,-0.0088
2020-04-29 14:53:00,-0.0033,-0.0047,0.0013
2020-04-29 14:52:00,0.0233,0.0208,0.0025
2020-04-29 14:51:00,0.0363,0.039,-0.0027
2020-04-29 14:50:00,0.0442,0.0566,-0.0124
2020-04-29 14:49:00,0.0425,0.0691,-0.0266
2020-04-29 14:48:00,0.0356,0.0794,-0.0439
2020-04-29 14:47:00,0.0232,0.0869,-0.0637
2020-04-29 14:46:00,0.0091,0.0945,-0.0854
2020-04-29 14:45:00,-0.0111,0.098,-0.1091
2020-04-29 14:44:00,-0.0295,0.104,-0.1336
2020-04-29 14:43:00,-0.0654,0.0942,-0.1596
2020-04-29 14:42:00,-0.1087,0.0745,-0.1831
2020-04-29 14:41:00,-0.1557,0.046,-0.2018
2020-04-29 14:40:00,-0.1983,0.015,-0.2133
2020-04-29 14:39:00,-0.229,-0.012,-0.217
2020-04-29 14:38:00,-0.2545,-0.0405,-0.214
2020-04-29 14:37:00,-0.2467,-0.0428,-0.2039
2020-04-29 14:36:00,-0.2393,-0.0461,-0.1932
2020-04-29 14:35:00,-0.2141,-0.0324,-0.1816
2020-04-29 14:34:00,-0.1849,-0.0113,-0.1735
2020-04-29 14:33:00,-0.1786,-0.0078,-0.1707
2020-04-29 14:32:00,-0.1832,-0.0144,-0.1687
2020-04-29 14:31:00,-0.1703,-0.0052,-0.1651
2020-04-29 14:30:00,-0.1756,-0.0118,-0.1639
2020-04-29 14:29:00,-0.1794,-0.0185,-0.1609
2020-04-29 14:28:00,-0.173,-0.0167,-0.1563
2020-04-29 14:27:00,-0.1633,-0.0112,-0.1521
2020-04-29 14:26:00,-0.1668,-0.0175,-0.1493
2020-04-29 14:25:00,-0.1806,-0.0356,-0.1449
2020-04-29 14:24:00,-0.1925,-0.0564,-0.136
2020-04-29 14:23:00,-0.186,-0.0641,-0.1219
2020-04-29 14:22:00,-0.1761,-0.0701,-0.1059
2020-04-29 14:21:00,-0.1741,-0.0857,-0.0884
2020-04-29 14:20:00,-0.172,-0.1051,-0.067
2020-04-29 14:19:00,-0.1425,-0.1018,-0.0407
2020-04-29 14:18:00,-0.118,-0.1028,-0.0152
2020-04-29 14:17:00,-0.084,-0.0945,0.0105
2020-04-29 14:16:00,-0.0544,-0.0885,0.0341
2020-04-29 14:15:00,-0.0507,-0.1069,0.0562
2020-04-29 14:14:00,-0.026,-0.1089,0.0829
2020-04-29 14:13:00,0.0181,-0.0921,0.1101
2020-04-29 14:12:00,0.061,-0.0722,0.1332
2020-04-29 14:11:00,0.0833,-0.068,0.1512
2020-04-29 14:10:00,0.0912,-0.077,0.1682
2020-04-29 14:09:00,0.1244,-0.0631,0.1875
2020-04-29 14:08:00,0.1589,-0.0444,0.2032
2020-04-29 14:07:00,0.1777,-0.0367,0.2143
2020-04-29 14:06:00,0.2036,-0.0199,0.2235
2020-04-29 14:05:00,0.1977,-0.0308,0.2285
2020-04-29 14:04:00,0.1928,-0.0434,0.2362
2020-04-29 14:03:00,0.2265,-0.0205,0.247
2020-04-29 14:02:00,0.2347,-0.0175,0.2522
2020-04-29 14:01:00,0.2479,-0.0087,0.2565
2020-04-29 14:00:00,0.2671,0.0084,0.2587
2020-04-29 13:59:00,0.2725,0.0159,0.2566
2020-04-29 13:58:00,0.2765,0.0239,0.2526
2020-04-29 13:57:00,0.2715,0.0249,0.2466
2020-04-29 13:56:00,0.2744,0.034,0.2404
2020-04-29 13:55:00,0.2659,0.034,0.2319
2020-04-29 13:54:00,0.2548,0.0314,0.2234
2020-04-29 13:53:00,0.2247,0.0091,0.2156
2020-04-29 13:52:00,0.2028,-0.0105,0.2133
2020-04-29 13:51:00,0.1921,-0.0238,0.2159
2020-04-29 13:50:00,0.1871,-0.0348,0.2219
2020-04-29 13:49:00,0.1891,-0.0414,0.2306
2020-04-29 13:48:00,0.2161,-0.0249,0.2409
2020-04-29 13:47:00,0.2365,-0.0106,0.2471
2020-04-29 13:46:00,0.2511,0.0013,0.2498
2020-04-29 13:45:00,0.267,0.0175,0.2495
2020-04-29 13:44:00,0.3007,0.0556,0.2451
2020-04-29 13:43:00,0.3038,0.0726,0.2312
2020-04-29 13:42:00,0.2921,0.0791,0.213
2020-04-29 13:41:00,0.2729,0.0797,0.1933
2020-04-29 13:40:00,0.2363,0.063,0.1733
2020-04-29 13:39:00,0.2218,0.0642,0.1576
2020-04-29 13:38:00,0.2041,0.0626,0.1415
2020-04-29 13:37:00,0.1817,0.0558,0.1259
2020-04-29 13:36:00,0.1615,0.0496,0.112
2020-04-29 13:35:00,0.1416,0.042,0.0996
2020-04-29 13:34:00,0.1304,0.0414,0.0891
2020-04-29 13:33:00,0.1128,0.034,0.0787
2020-04-29 13:32:00,0.087,0.0168,0.0702
2020-04-29 13:31:00,0.0661,0.0001,0.066
2020-04-29 13:30:00,0.0497,-0.0163,0.066
2020-04-29 13:29:00,0.0443,-0.0257,0.07
2020-04-29 13:28:00,0.0449,-0.0315,0.0765
2020-04-29 13:27:00,0.0522,-0.0321,0.0843
2020-04-29 13:26:00,0.055,-0.0374,0.0924
2020-04-29 13:25:00,0.0604,-0.0413,0.1017
2020-04-29 13:24:00,0.0777,-0.0343,0.112
2020-04-29 13:23:00,0.0996,-0.021,0.1206
2020-04-29 13:22:00,0.1119,-0.014,0.1258
2020-04-29 13:21:00,0.1218,-0.0075,0.1293
2020-04-29 13:20:00,0.1271,-0.0041,0.1312
2020-04-29 13:19:00,0.1285,-0.0037,0.1322
2020-04-29 13:18:00,0.1263,-0.0068,0.1332
2020-04-29 13:17:00,0.1296,-0.0053,0.1349
2020-04-29 13:16:00,0.1323,-0.0038,0.1362
2020-04-29 13:15:00,0.1483,0.0111,0.1371
2020-04-29 13:14:00,0.154,0.0196,0.1344
2020-04-29 13:13:00,0.157,0.0275,0.1295
2020-04-29 13:12:00,0.1575,0.0349,0.1226
2020-04-29 13:11:00,0.1457,0.0318,0.1139
2020-04-29 13:10:00,0.1265,0.0205,0.1059
2020-04-29 13:09:00,0.1052,0.0044,0.1008
2020-04-29 13:08:00,0.1091,0.0094,0.0997
2020-04-29 13:07:00,0.1184,0.0211,0.0974
2020-04-29 13:06:00,0.1237,0.0316,0.0921
2020-04-29 13:05:00,0.1134,0.0291,0.0842
2020-04-29 13:04:00,0.0944,0.0175,0.0769
2020-04-29 13:03:00,0.0811,0.0086,0.0726
2020-04-29 13:02:00,0.0645,-0.0059,0.0704
2020-04-29 13:01:00,0.052,-0.0199,0.0719
2020-04-29 13:00:00,0.0444,-0.0325,0.0769
2020-04-29 12:59:00,0.0448,-0.0402,0.085
2020-04-29 12:58:00,0.0533,-0.0418,0.0951
2020-04-29 12:57:00,0.0603,-0.0452,0.1055
2020-04-29 12:56:00,0.0633,-0.0535,0.1168
2020-04-29 12:55:00,0.0703,-0.0599,0.1302
2020-04-29 12:54:00,0.0782,-0.067,0.1452
2020-04-29 12:53:00,0.0916,-0.0703,0.1619
2020-04-29 12:52:00,0.109,-0.0705,0.1795
2020-04-29 12:51:00,0.1307,-0.0664,0.1971
2020-04-29 12:50:00,0.1503,-0.0634,0.2137
2020-04-29 12:49:00,0.1752,-0.0543,0.2295
2020-04-29 12:48:00,0.1882,-0.0549,0.2431
2020-04-29 12:47:00,0.2163,-0.0405,0.2569
2020-04-29 12:46:00,0.2388,-0.0282,0.267
2020-04-29 12:45:00,0.2488,-0.0252,0.274
2020-04-29 12:44:00,0.2549,-0.0255,0.2803
2020-04-29 12:43:00,0.265,-0.0217,0.2867
2020-04-29 12:42:00,0.2761,-0.016,0.2921
2020-04-29 12:41:00,0.2893,-0.0068,0.2961
2020-04-29 12:40:00,0.3012,0.0034,0.2979
2020-04-29 12:39:00,0.3082,0.0112,0.297
2020-04-29 12:38:00,0.3111,0.0169,0.2942
2020-04-29 12:37:00,0.3077,0.0177,0.29
2020-04-29 12:36:00,0.3045,0.0189,0.2856
2020-04-29 12:35:00,0.3103,0.0295,0.2808
2020-04-29 12:34:00,0.306,0.0325,0.2735
2020-04-29 12:33:00,0.3083,0.043,0.2653
2020-04-29 12:32:00,0.2986,0.044,0.2546
2020-04-29 12:31:00,0.2833,0.0398,0.2436
2020-04-29 12:30:00,0.2654,0.0318,0.2336
2020-04-29 12:29:00,0.2497,0.024,0.2257
2020-04-29 12:28:00,0.2506,0.031,0.2197
2020-04-29 12:27:00,0.2512,0.0393,0.2119
2020-04-29 12:26:00,0.2504,0.0483,0.2021
2020-04-29 12:25:00,0.2431,0.0531,0.19
2020-04-29 12:24:00,0.2186,0.0418,0.1767
2020-04-29 12:23:00,0.203,0.0367,0.1663
2020-04-29 12:22:00,0.1918,0.0347,0.1571
2020-04-29 12:21:00,0.1788,0.0304,0.1484
2020-04-29 12:20:00,0.1749,0.034,0.1408
2020-04-29 12:19:00,0.1729,0.0405,0.1323
2020-04-29 12:18:00,0.1734,0.0512,0.1222
2020-04-29 12:17:00,0.1754,0.066,0.1094
2020-04-29 12:16:00,0.1746,0.0818,0.0929
2020-04-29 12:15:00,0.1518,0.0793,0.0725
2020-04-29 12:14:00,0.151,0.0984,0.0526
2020-04-29 12:13:00,0.1447,0.1167,0.028
2020-04-29 12:12:00,0.1234,0.1246,-0.0012
2020-04-29 12:11:00,0.0771,0.1094,-0.0323
2020-04-29 12:10:00,0.0403,0.0999,-0.0596
2020-04-29 12:09:00,0.0069,0.0916,-0.0846
2020-04-29 12:08:00,-0.0265,0.081,-0.1075
2020-04-29 12:07:00,-0.0644,0.0634,-0.1278
2020-04-29 12:06:00,-0.0994,0.0442,-0.1436
2020-04-29 12:05:00,-0.1301,0.0246,-0.1547
2020-04-29 12:04:00,-0.1458,0.015,-0.1608
2020-04-29 12:03:00,-0.1588,0.0058,-0.1646
2020-04-29 12:02:00,-0.175,-0.009,-0.166
2020-04-29 12:01:00,-0.1815,-0.0177,-0.1638
2020-04-29 12:00:00,-0.1723,-0.0129,-0.1594
2020-04-29 11:59:00,-0.1556,0.0005,-0.1561
2020-04-29 11:58:00,-0.1437,0.0126,-0.1563
2020-04-29 11:57:00,-0.1315,0.0279,-0.1594
2020-04-29 11:56:00,-0.1425,0.0239,-0.1664
2020-04-29 11:55:00,-0.1484,0.024,-0.1724
2020-04-29 11:54:00,-0.1619,0.0165,-0.1784
2020-04-29 11:53:00,-0.1818,0.0006,-0.1825
2020-04-29 11:52:00,-0.1864,-0.0037,-0.1826
2020-04-29 11:51:00,-0.1792,0.0025,-0.1817
2020-04-29 11:50:00,-0.1879,-0.0056,-0.1823
2020-04-29 11:49:00,-0.2064,-0.0255,-0.1809
2020-04-29 11:48:00,-0.2087,-0.0341,-0.1746
2020-04-29 11:47:00,-0.1938,-0.0278,-0.166
2020-04-29 11:46:00,-0.1939,-0.0348,-0.1591
2020-04-29 11:45:00,-0.1881,-0.0377,-0.1504
2020-04-29 11:44:00,-0.1826,-0.0416,-0.1409
2020-04-29 11:43:00,-0.167,-0.0364,-0.1305
2020-04-29 11:42:00,-0.151,-0.0296,-0.1214
2020-04-29 11:41:00,-0.1346,-0.0205,-0.114
2020-04-29 11:40:00,-0.1157,-0.0068,-0.1089
2020-04-29 11:39:00,-0.121,-0.0138,-0.1072
2020-04-29 11:38:00,-0.1265,-0.0228,-0.1037
2020-04-29 11:37:00,-0.149,-0.0509,-0.098
2020-04-29 11:36:00,-0.1501,-0.0648,-0.0853
2020-04-29 11:35:00,-0.1167,-0.0476,-0.0691
2020-04-29 11:34:00,-0.106,-0.0488,-0.0572
2020-04-29 11:33:00,-0.0857,-0.0407,-0.045
2020-04-29 11:32:00,-0.08,-0.0451,-0.0348
2020-04-29 11:31:00,-0.0643,-0.0408,-0.0236
2020-04-29 11:30:00,-0.0485,-0.0352,-0.0134
2020-04-29 11:29:00,-0.0266,-0.022,-0.0046
2020-04-29 11:28:00,-0.0136,-0.0145,0.0009
2020-04-29 11:27:00,0.0094,0.0049,0.0046
2020-04-29 11:26:00,0.0233,0.02,0.0033
2020-04-29 11:25:00,0.0305,0.0321,-0.0017
2020-04-29 11:24:00,0.0362,0.0459,-0.0097
2020-04-29 11:23:00,0.0419,0.0631,-0.0212
2020-04-29 11:22:00,0.0334,0.0703,-0.0369
2020-04-29 11:21:00,-0.0106,0.044,-0.0545
2020-04-29 11:20:00,-0.0411,0.0244,-0.0655
2020-04-29 11:19:00,-0.0427,0.0289,-0.0716
2020-04-29 11:18:00,-0.0488,0.0301,-0.0788
2020-04-29 11:17:00,-0.0472,0.0392,-0.0864
2020-04-29 11:16:00,-0.0546,0.0415,-0.0961
2020-04-29 11:15:00,-0.0735,0.033,-0.1065
2020-04-29 11:14:00,-0.0905,0.0243,-0.1148
2020-04-29 11:13:00,-0.0996,0.0213,-0.1209
2020-04-29 11:12:00,-0.121,0.0052,-0.1262
2020-04-29 11:11:00,-0.1354,-0.0079,-0.1275
2020-04-29 11:10:00,-0.1415,-0.016,-0.1255
2020-04-29 11:09:00,-0.1504,-0.0289,-0.1215
2020-04-29 11:08:00,-0.1504,-0.0361,-0.1143
2020-04-29 11:07:00,-0.142,-0.0368,-0.1052
2020-04-29 11:06:00,-0.1471,-0.0511,-0.096
2020-04-29 11:05:00,-0.15,-0.0668,-0.0832
2020-04-29 11:04:00,-0.1321,-0.0656,-0.0665
2020-04-29 11:03:00,-0.0998,-0.0496,-0.0502
2020-04-29 11:02:00,-0.1002,-0.0625,-0.0378
2020-04-29 11:01:00,-0.0831,-0.061,-0.0221
2020-04-29 11:00:00,-0.0723,-0.0654,-0.0069
2020-04-29 10:59:00,-0.033,-0.0425,0.0095
2020-04-29 10:58:00,-0.0088,-0.0289,0.0201
2020-04-29 10:57:00,0.0154,-0.012,0.0273
2020-04-29 10:56:00,0.0192,-0.0111,0.0303
2020-04-29 10:55:00,-0.0005,-0.0336,0.0331
2020-04-29 10:54:00,-0.0146,-0.0561,0.0415
2020-04-29 10:53:00,-0.0252,-0.0807,0.0555
2020-04-29 10:52:00,-0.02,-0.0956,0.0757
2020-04-29 10:51:00,0.0103,-0.0892,0.0996
2020-04-29 10:50:00,0.0336,-0.0883,0.1219
2020-04-29 10:49:00,0.0733,-0.0706,0.1439
2020-04-29 10:48:00,0.0901,-0.0715,0.1616
2020-04-29 10:47:00,0.104,-0.0755,0.1795
