date,ROC
2020-04-29 14:26:00,3.1902
2020-04-29 14:27:00,3.0004
2020-04-29 14:32:00,2.3357
2020-04-29 14:46:00,2.0517
2020-04-29 14:55:00,1.9348
2020-04-29 14:57:00,-0.1786
2020-04-29 15:16:00,0.6611
2020-04-29 15:21:00,1.7886
2020-04-29 15:23:00,2.3039
2020-04-29 15:27:00,3.0113
2020-04-29 15:34:00,1.8682
2020-04-29 15:40:00,1.4502
2020-04-29 15:41:00,2.0084
2020-04-29 15:42:00,2.5284
2020-04-29 15:44:00,3.3459
2020-04-29 15:48:00,2.446
2020-04-29 15:53:00,1.9468
2020-04-29 15:56:00,1.696
2020-04-29 15:57:00,1.8416
2020-04-29 15:58:00,1.8458
2020-04-29 15:59:00,1.5408
2020-04-29 16:00:00,1.584
2020-04-30 09:31:00,0.0416
2020-04-30 09:42:00,-1.0232
2020-04-30 09:53:00,-0.733
2020-04-30 09:55:00,-0.6027
2020-04-30 09:57:00,-0.9704
2020-04-30 10:00:00,-1.2849
2020-04-30 10:08:00,-0.5757
2020-04-30 10:09:00,-1.0667
2020-04-30 10:16:00,-1.5979
2020-04-30 10:20:00,-1.7005
2020-04-30 10:31:00,-1.6584
2020-04-30 10:33:00,0.0507
2020-04-30 10:34:00,0.7037
2020-04-30 11:17:00,-1.4098
2020-04-30 11:20:00,-1.488
2020-04-30 11:24:00,-1.6502
2020-04-30 11:25:00,-1.8606
2020-04-30 11:42:00,-3.1221
2020-04-30 11:47:00,-3.1885
2020-04-30 11:56:00,-4.1694
2020-04-30 11:57:00,-4.7089
2020-04-30 12:03:00,-4.8588
2020-04-30 12:04:00,-4.8992
2020-04-30 12:08:00,-5.5891
2020-04-30 12:21:00,-4.5802
2020-04-30 12:22:00,-4.0984
2020-04-30 12:40:00,-1.9528
2020-04-30 12:42:00,-3.445
2020-04-30 13:05:00,-3.4449
2020-04-30 13:12:00,-3.5346
2020-04-30 13:13:00,-4.2605
2020-04-30 13:32:00,-4.0455
2020-04-30 13:34:00,-3.4008
2020-04-30 13:50:00,-3.4821
2020-04-30 14:14:00,-3.9688
2020-04-30 14:26:00,-4.433
2020-04-30 14:32:00,-3.9542
2020-04-30 15:11:00,-3.9498
2020-04-30 15:16:00,-3.7617
2020-04-30 15:43:00,-3.5527
2020-04-30 15:44:00,-3.3848
2020-04-30 15:48:00,-2.8216
2020-04-30 15:49:00,-2.1161
2020-04-30 15:51:00,-2.1406
2020-04-30 15:52:00,-2.9249
2020-04-30 15:53:00,-3.5714
2020-04-30 15:55:00,-3.6842
2020-04-30 15:57:00,-4.0094
2020-04-30 15:58:00,-3.5757
2020-04-30 15:59:00,-3.0616
2020-05-01 09:31:00,-5.6705
2020-05-01 09:32:00,-5.599
2020-05-01 09:45:00,-5.8747
2020-05-01 10:00:00,-6.6293
2020-05-01 10:02:00,-2.5851
2020-05-01 10:05:00,-4.2295
2020-05-01 10:30:00,-3.9889
2020-05-01 10:38:00,-3.9889
